ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
I60_I69,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.1638(1.1228,1.2068)","1.2004(1.1574,1.2468)","1.2063(1.1602,1.2548)","1.2125(1.1601,1.2684)",NA,0.0002,0.0002,0.0002,0.0002,1.0038,1.0039,1.0055,1.0039,1816,1584,1335,1297,2589,2696,2464,2395
"I60_I69","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.1534(1.1138,1.1958)","1.1974(1.1543,1.2425)","1.2028(1.1574,1.2504)","1.2288(1.1768,1.2819)",NA,"0.0002","0.0002","0.0002","0.0002","1.0004","1.0008","1.0017","1.0023",2101,1678,1610,1438,2959,2828,2498,1981
"I60_I69","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.1861(1.1434,1.2299)","1.2125(1.1680,1.2607)","1.2427(1.1943,1.2968)","1.2918(1.2349,1.3527)",NA,"0.0002","0.0002","0.0002","0.0002","1.0016","1.0004","1.0005","1.0014",1811,1370,1233,1210,2474,2058,1906,1928
"I60_I69","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.1922(1.1439,1.2430)","1.1893(1.1381,1.2424)","1.2444(1.1883,1.3026)","1.3261(1.2609,1.3954)",NA,"0.0002","0.0002","0.0002","0.0002","1.0003","1.0018","0.9998","1.0011",1807,1465,1276,1264,2182,2295,2111,2054
