ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
I20_I25,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.0590(1.0317,1.0865)","1.0597(1.0318,1.0894)","1.0621(1.0317,1.0935)","1.0664(1.0311,1.1035)",NA,0.0002,0.0002,0.0002,0.0002,1.0010,1.0015,1.0024,1.0025,2745,2319,1795,1860,2614,2407,2783,2093
"I20_I25","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.0704(1.0415,1.1007)","1.0623(1.0320,1.0931)","1.0647(1.0315,1.0982)","1.0537(1.0167,1.0913)",NA,"0.0002","0.0002","0.0002","0.0032","1.0026","1.0028","1.0013","1.0020",2904,2436,2144,1968,2810,2533,2711,2661
"I20_I25","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.0755(1.0434,1.1085)","1.0629(1.0306,1.0967)","1.0615(1.0261,1.0982)","1.0542(1.0129,1.0941)",NA,"0.0002","0.0002","0.0002","0.0077","1.0011","1.0006","1.0004","1.0004",3735,2996,2723,2381,3174,3155,3028,2943
"I20_I25","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.0588(1.0250,1.0925)","1.0556(1.0223,1.0904)","1.0279(0.9923,1.0635)","1.0391(0.9988,1.0811)",NA,"0.0002","0.0002","0.1202","0.0592","0.9993","1.0006","1.0001","0.9998",4262,3263,2893,2666,3509,3332,3031,3144
