ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
N18_N19,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.2395(1.1654,1.3183)","1.2611(1.1869,1.3412)","1.3312(1.2449,1.4232)","1.3810(1.2842,1.4864)",NA,0.0002,0.0002,0.0002,0.0002,1.0015,1.0021,1.0015,1.0016,1827,1507,1421,1501,2335,2318,1721,2076
"N18_N19","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.2156(1.1449,1.2946)","1.2396(1.1645,1.3221)","1.2747(1.1944,1.3618)","1.3610(1.2662,1.4647)",NA,"0.0002","0.0002","0.0002","0.0002","1.0006","1.0003","1.0012","1.0009",2176,1736,1510,1473,2794,2679,2455,2582
"N18_N19","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.2076(1.1381,1.2808)","1.2561(1.1802,1.3370)","1.3258(1.2411,1.4158)","1.4181(1.3209,1.5233)",NA,"0.0002","0.0002","0.0002","0.0002","1.0015","1.0026","1.0034","1.0041",2581,1920,1890,1675,2739,2268,2533,2549
"N18_N19","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.2530(1.1672,1.3460)","1.2997(1.2098,1.4023)","1.4417(1.3358,1.5709)","1.5076(1.3887,1.6496)",NA,"0.0002","0.0002","0.0002","0.0002","1.0028","1.0010","1.0003","1.0004",1972,1629,1460,1437,2309,2083,2053,1988
