ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
N00_N29,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.2029(1.1415,1.2667)","1.2234(1.1609,1.2901)","1.2816(1.2098,1.3567)","1.3479(1.2641,1.4364)",NA,0.0002,0.0002,0.0002,0.0002,1.0007,1.0011,1.0024,1.0030,2394,1932,1690,1634,3039,3006,2776,2554
"N00_N29","2000_2005","2011_2015",10,"0.9080(0.7953,1.0306)","1.1148(0.9916,1.2533)","1.1449(1.0220,1.2829)","1.1524(1.0274,1.2891)","1.2313(1.1017,1.3765)","0.1298","0.0698","0.0210","0.0144","0.0002","1.0019","1.0026","1.0030","1.0033",2320,1848,1630,1650,2769,2895,2754,2800
"N00_N29","2000_2005","2016_2020",15,"0.9788(0.8676,1.1057)","1.1388(1.0234,1.2728)","1.1790(1.0604,1.3160)","1.2178(1.0997,1.3579)","1.3086(1.1822,1.4583)","0.6813","0.0185","0.0010","0.0002","0.0002","1.0047","1.0038","1.0054","1.0035",2526,2201,1942,1931,3173,3196,2886,2849
"N00_N29","2000_2005","2021_2024",20,"1.0655(0.9403,1.2021)","1.2927(1.1537,1.4449)","1.2801(1.1399,1.4288)","1.3757(1.2351,1.5360)","1.4398(1.2936,1.6016)","0.3164","0.0006","0.0002","0.0002","0.0002","1.0029","1.0027","1.0035","1.0039",2132,2010,1717,1670,3338,3196,2871,2540
