ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
C56,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"1.23(1.00,1.46)","2.07(1.82,2.32)","2.70(2.43,2.96)","3.08(2.79,3.38)",0.0002,0.0002,0.0002,0.0002,1.0007,1.0007,1.0001,1.0013,3947,3027,2620,2460,3765,3457,3083,3403,"0.07(0.04,0.10)",0.0002,0.9999,3998,3782,"-0.04(-0.07,-0.02)",0.0023,1.0015,1964,2810,"-0.02(-0.05,0.01)",0.2181,1.0004,2765,3382
"C56","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","1.02(0.82,1.22)","1.83(1.61,2.05)","2.47(2.22,2.70)","2.67(2.41,2.93)","0.0002","0.0002","0.0002","0.0002","1.0015","1.0021","1.0033","1.0044",3151,2611,2168,2077,3423,3661,3295,3068,"0.06(0.04,0.09)","0.0002","1.0004",3512,3547,"-0.03(-0.06,-0.01)","0.0044","1.0039",1779,2732,"-0.01(-0.04,0.02)","0.4955","1.0013",2749,3473
"C56","2000_2005","2016_2020",15,"EQI+SM+PA+OB","0.00","0.85(0.67,1.03)","1.44(1.25,1.64)","1.84(1.62,2.06)","2.16(1.92,2.40)","0.0002","0.0002","0.0002","0.0002","1.0006","1.0021","1.0021","1.0019",3591,3147,2645,2502,3912,3693,3738,3287,"0.05(0.02,0.07)","0.0006","1.0005",3860,3656,"0.00(-0.02,0.02)","0.7913","1.0024",1944,2512,"0.01(-0.02,0.03)","0.5897","1.0005",3094,3613
"C56","2000_2005","2021_2024",20,"EQI+SM+PA+OB","0.00","0.88(0.69,1.06)","1.54(1.33,1.75)","2.12(1.89,2.35)","2.52(2.26,2.78)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0012","1.0023","1.0014",3303,2716,2398,2324,3607,3412,3535,3321,"0.07(0.04,0.09)","0.0002","1.0004",3038,4166,"0.00(-0.02,0.02)","0.7830","1.0046",1976,2948,"0.01(-0.02,0.03)","0.6726","1.0015",2939,3946
