ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
K70_K76_C22,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.2654(1.1966,1.3391)","1.2971(1.2257,1.3766)","1.3527(1.2722,1.4414)","1.4617(1.3669,1.5617)",NA,0.0002,0.0002,0.0002,0.0002,1.0029,1.0020,1.0013,1.0012,2382,1823,1658,1856,2411,2447,2145,2526
"K70_K76_C22","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.2461(1.1811,1.3188)","1.2984(1.2296,1.3736)","1.3412(1.2631,1.4268)","1.4405(1.3491,1.5413)",NA,"0.0002","0.0002","0.0002","0.0002","1.0016","1.0016","1.0025","1.0026",1920,1403,1333,1314,2691,2024,1983,1891
"K70_K76_C22","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.2157(1.1601,1.2754)","1.2477(1.1899,1.3121)","1.2749(1.2136,1.3420)","1.3464(1.2742,1.4250)",NA,"0.0002","0.0002","0.0002","0.0002","1.0020","1.0037","1.0039","1.0017",1593,1297,1251,1322,2439,1606,1836,1947
"K70_K76_C22","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.1771(1.1238,1.2388)","1.1996(1.1412,1.2628)","1.2113(1.1500,1.2791)","1.2379(1.1681,1.3129)",NA,"0.0002","0.0002","0.0002","0.0002","1.0014","1.0030","1.0033","1.0037",1817,1544,1318,1147,2478,2089,2160,2244
