ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
N00_N29_C64_C65,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.1825(1.1306,1.2385)","1.2166(1.1620,1.2746)","1.2619(1.2005,1.3268)","1.3268(1.2580,1.4000)",NA,0.0002,0.0002,0.0002,0.0002,1.0031,1.0016,1.0026,1.0022,1763,1460,1313,1261,2257,2081,1780,1934
"N00_N29_C64_C65","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.2338(1.1745,1.2963)","1.2591(1.1985,1.3247)","1.2635(1.1962,1.3335)","1.3503(1.2698,1.4328)",NA,"0.0002","0.0002","0.0002","0.0002","1.0005","1.0003","1.0005","1.0006",1834,1466,1347,1370,2437,2059,2078,2302
"N00_N29_C64_C65","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.1676(1.1137,1.2226)","1.2000(1.1455,1.2574)","1.2355(1.1742,1.2990)","1.3210(1.2479,1.3944)",NA,"0.0002","0.0002","0.0002","0.0002","1.0020","1.0037","1.0017","1.0015",1934,1627,1392,1486,2375,2434,1908,2096
"N00_N29_C64_C65","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.1955(1.1353,1.2611)","1.1866(1.1260,1.2503)","1.2595(1.1884,1.3368)","1.3005(1.2218,1.3870)",NA,"0.0002","0.0002","0.0002","0.0002","1.0017","1.0003","1.0002","1.0003",1741,1295,1215,1203,2123,2405,1958,1927
