ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C61,2000_2005,2006_2010,5,Cluster0_EQI,0.00,"1.61(-2.69,5.96)","-0.02(-9.75,9.75)","-0.01(-9.73,9.67)","-0.05(-9.93,9.79)"
"C61","2000_2005","2006_2010",5,"Cluster0_EQI_Air","0.00","2.75(-1.89,7.38)","1.37(-4.34,7.08)","0.66(-4.26,5.68)","0.68(-4.28,5.46)"
"C61","2000_2005","2006_2010",5,"Cluster0_EQI_Water","0.00","1.50(-3.27,6.15)","-0.33(-4.26,3.65)","3.07(-3.17,9.55)","0.01(-9.82,9.59)"
"C61","2000_2005","2006_2010",5,"Cluster0_EQI_Land","0.00","-0.05(-9.29,9.39)","0.01(-9.40,9.75)","-0.03(-9.56,9.16)","0.01(-9.72,9.79)"
"C61","2000_2005","2006_2010",5,"Cluster0_EQI_Built","0.00","2.62(-2.08,7.43)","1.93(-3.54,7.51)","4.08(-0.54,8.69)","2.89(-1.54,7.20)"
"C61","2000_2005","2006_2010",5,"Cluster0_EQI_Social","0.00","1.72(-2.31,5.60)","1.69(-2.07,5.45)","2.24(-4.54,9.18)","0.06(-6.16,6.23)"
"C61","2000_2005","2011_2015",10,"Cluster0_EQI","0.00","-1.01(-4.38,2.51)","0.04(-10.05,9.98)","0.05(-9.96,9.52)","-0.06(-9.47,9.70)"
"C61","2000_2005","2011_2015",10,"Cluster0_EQI_Air","0.00","-0.49(-4.49,3.53)","-0.60(-5.54,4.44)","0.67(-3.88,5.19)","-0.53(-4.91,3.85)"
"C61","2000_2005","2011_2015",10,"Cluster0_EQI_Water","0.00","1.48(-2.65,5.75)","1.42(-2.14,4.89)","2.18(-3.46,7.90)","-0.14(-9.85,9.65)"
"C61","2000_2005","2011_2015",10,"Cluster0_EQI_Land","0.00","-0.07(-9.76,9.48)","-0.03(-9.69,9.71)","-0.04(-9.61,9.53)","-0.02(-9.66,9.58)"
"C61","2000_2005","2011_2015",10,"Cluster0_EQI_Built","0.00","2.15(-2.27,6.57)","2.99(-2.42,8.05)","2.98(-1.18,6.89)","3.01(-1.30,7.36)"
"C61","2000_2005","2011_2015",10,"Cluster0_EQI_Social","0.00","-1.61(-5.04,2.09)","-2.93(-6.11,0.57)","-2.31(-8.31,3.74)","-2.56(-8.21,3.28)"
"C61","2006_2010","2011_2015",5,"Cluster0_EQI","0.00","1.67(-1.67,5.22)","1.92(-1.29,5.25)","2.31(-2.15,6.61)","-1.19(-5.59,3.22)"
"C61","2006_2010","2011_2015",5,"Cluster0_EQI_Air","0.00","1.01(-2.27,4.51)","1.10(-4.09,6.23)","1.73(-3.11,6.93)","2.64(-1.76,6.98)"
"C61","2006_2010","2011_2015",5,"Cluster0_EQI_Water","0.00","-0.17(-4.98,4.55)","-0.14(-3.90,3.45)","2.57(-3.48,8.88)","0.20(-6.59,7.16)"
"C61","2006_2010","2011_2015",5,"Cluster0_EQI_Land","0.00","1.28(-3.19,5.59)","1.00(-3.24,5.38)","1.79(-5.72,9.47)","-2.16(-8.03,3.67)"
"C61","2006_2010","2011_2015",5,"Cluster0_EQI_Built","0.00","-0.74(-5.42,3.94)","-3.53(-7.77,0.69)","-0.30(-4.20,3.74)","-2.31(-6.92,2.40)"
"C61","2006_2010","2011_2015",5,"Cluster0_EQI_Social","0.00","-0.16(-4.57,4.41)","0.18(-4.96,5.48)","3.50(-1.28,8.13)","1.08(-3.56,5.64)"
"C61","2006_2010","2016_2020",10,"Cluster0_EQI","0.00","0.18(-3.89,4.22)","1.50(-2.42,5.51)","0.77(-4.28,5.71)","-1.00(-6.19,4.32)"
"C61","2006_2010","2016_2020",10,"Cluster0_EQI_Air","0.00","1.02(-2.75,4.98)","1.34(-4.13,6.50)","0.69(-4.75,6.30)","2.58(-1.94,7.28)"
