ICD_Code,EQI_Period,AAMR_Period,Lag,Sensitivity_Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,Smoking_rate,Heavy_Drinking_rate,Physical_Activities_rate,Obesity_rate,Forest_Coverage,Uninsured_rate,Physician_Density_per100k,AQS_Number,Homeownership_rate,Diabetes_Prevalence_rate
"X60_X84_Y87.0","2006_2010","2016_2020",10,"+AQS_Number","0.00","1.37(0.51,2.22)","2.00(1.14,2.91)","1.34(0.43,2.28)","0.52(-0.48,1.49)","0.0022","0.0002","0.0032","0.2887","1.0009","1.0007","1.0012","1.0011",2067,1768,1632,1582,2992,2577,2352,2203,"","","","","","","","-0.00(-0.22,0.22)","",""
"X60_X84_Y87.0","2006_2010","2016_2020",10,"+Homeownership_rate","0.00","1.40(0.53,2.25)","2.01(1.03,2.95)","1.29(0.33,2.23)","0.44(-0.54,1.44)","0.0032","0.0002","0.0092","0.3782","1.0002","1.0013","1.0012","1.0015",1914,1755,1636,1546,2724,2356,2654,2472,"","","","","","","","","0.29(0.05,0.52)",""
"X60_X84_Y87.0","2006_2010","2016_2020",10,"+Diabetes_Prevalence_rate","0.00","1.36(0.52,2.22)","2.00(1.12,2.88)","1.32(0.38,2.28)","0.53(-0.44,1.52)","0.0032","0.0002","0.0077","0.2832","1.0021","1.0011","1.0007","1.0005",2539,2182,2135,2062,2873,3080,2837,2789,"","","","","","","","","","0.14(-0.20,0.48)"
"X60_X84_Y87.0","2006_2010","2021_2024",15,"EQI+A","0.00","2.87(1.86,3.87)","3.86(2.81,4.93)","3.40(2.29,4.54)","2.69(1.55,3.82)","0.0002","0.0002","0.0002","0.0002","1.0007","1.0016","1.0017","1.0021",1957,1730,1637,1620,2790,2734,2613,2393,"5.24(4.78,5.69)","-0.26(-0.69,0.18)","2.11(1.42,2.78)","-1.53(-2.13,-0.94)","","","","","",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"EQI+B","0.00","1.71(0.70,2.77)","2.42(1.31,3.52)","1.92(0.75,3.09)","1.08(-0.15,2.30)","0.0002","0.0002","0.0012","0.0802","1.0009","1.0013","1.0016","1.0017",2147,1901,1753,1853,2572,2320,2310,2593,"","","","","2.39(1.96,2.81)","-0.81(-1.51,-0.09)","0.63(0.29,0.95)","0.13(-0.15,0.42)","0.32(-0.01,0.66)","1.61(1.10,2.09)"
"X60_X84_Y87.0","2006_2010","2021_2024",15,"EQI+A+B","0.00","2.65(1.68,3.58)","3.61(2.55,4.65)","3.44(2.34,4.53)","2.96(1.80,4.11)","0.0002","0.0002","0.0002","0.0002","1.0015","1.0009","1.0015","1.0014",1811,1454,1520,1417,2332,2376,2315,2378,"5.26(4.80,5.70)","-0.32(-0.74,0.10)","2.95(2.14,3.73)","-1.95(-2.65,-1.23)","1.43(1.04,1.83)","-0.68(-1.39,0.03)","0.92(0.61,1.22)","0.01(-0.26,0.27)","0.32(-0.01,0.64)","2.55(1.81,3.33)"
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+Smoking_rate","0.00","2.48(1.50,3.48)","3.48(2.46,4.59)","2.94(1.83,4.08)","2.26(1.09,3.45)","0.0002","0.0002","0.0002","0.0007","1.0004","1.0008","1.0007","1.0000",2570,2278,2011,2117,2805,2448,2610,2537,"3.26(2.90,3.61)","","","","","","","","",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+Heavy_Drinking_rate","0.00","2.04(0.99,3.13)","2.82(1.69,3.92)","2.11(0.92,3.27)","0.89(-0.34,2.14)","0.0002","0.0002","0.0007","0.1507","1.0002","1.0003","1.0005","1.0002",2538,2288,2192,2150,3181,3136,2855,2769,"","0.08(-0.37,0.53)","","","","","","","",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+Physical_Activities_rate","0.00","1.99(0.92,3.09)","2.78(1.60,3.92)","2.06(0.83,3.25)","0.94(-0.27,2.13)","0.0007","0.0002","0.0007","0.1362","1.0000","1.0004","0.9998","1.0005",2532,2125,2043,1947,2972,2842,3089,2915,"","","-0.71(-1.13,-0.30)","","","","","","",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+Obesity_rate","0.00","2.01(0.99,3.08)","2.80(1.66,3.93)","2.08(0.94,3.25)","0.88(-0.30,2.12)","0.0002","0.0002","0.0012","0.1472","1.0007","1.0004","1.0011","0.9998",2304,1993,2007,2027,3159,2853,2594,2689,"","","","0.55(0.14,0.96)","","","","","",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+Forest_Coverage","0.00","1.95(0.86,2.96)","2.71(1.60,3.84)","2.07(0.90,3.21)","1.15(-0.07,2.32)","0.0012","0.0002","0.0012","0.0657","1.0014","1.0020","1.0020","1.0028",2391,2124,1984,1954,3207,2996,2515,2463,"","","","","2.27(1.87,2.67)","","","","",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+Uninsured_rate","0.00","1.99(0.89,3.11)","2.75(1.60,3.91)","1.99(0.73,3.21)","0.75(-0.49,2.02)","0.0007","0.0002","0.0002","0.2172","1.0002","1.0009","1.0011","1.0020",2098,1840,1745,1787,3156,2712,2241,2530,"","","","","","-0.42(-1.11,0.27)","","","",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+Physician_Density_per100k","0.00","2.02(0.89,3.08)","2.79(1.65,3.95)","2.12(0.92,3.34)","0.90(-0.39,2.11)","0.0007","0.0002","0.0002","0.1537","1.0008","1.0000","1.0005","1.0005",2619,2181,2046,2179,2988,2811,2379,2300,"","","","","","","0.14(-0.14,0.41)","","",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+AQS_Number","0.00","2.01(0.96,3.06)","2.78(1.64,3.90)","2.06(0.90,3.20)","0.84(-0.34,2.05)","0.0002","0.0002","0.0022","0.1682","1.0027","1.0030","1.0030","1.0014",2294,2007,1917,1834,2622,2444,2619,2363,"","","","","","","","0.10(-0.19,0.39)","",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+Homeownership_rate","0.00","2.03(0.95,3.09)","2.79(1.67,3.87)","2.03(0.87,3.22)","0.79(-0.41,1.99)","0.0002","0.0002","0.0007","0.1987","1.0005","1.0004","1.0010","1.0007",2411,2072,1909,1963,3240,2594,2730,2526,"","","","","","","","","0.22(-0.07,0.52)",""
"X60_X84_Y87.0","2006_2010","2021_2024",15,"+Diabetes_Prevalence_rate","0.00","1.88(0.81,2.97)","2.67(1.54,3.80)","1.96(0.78,3.13)","0.80(-0.43,2.01)","0.0022","0.0002","0.0022","0.1952","1.0000","1.0007","1.0024","1.0006",2563,2072,1849,1955,3056,2691,2792,2160,"","","","","","","","","","0.88(0.45,1.31)"
