ICD_Code,EQI_Period,AAMR_Period,Lag,Sensitivity_Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,Smoking_rate,Heavy_Drinking_rate,Physical_Activities_rate,Obesity_rate,Forest_Coverage,Uninsured_rate,Physician_Density_per100k,AQS_Number,Homeownership_rate,Diabetes_Prevalence_rate
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"+Physician_Density_per100k","0.00","2.83(0.55,5.03)","5.34(2.86,7.71)","5.42(2.86,7.90)","5.17(2.53,7.80)","0.0187","0.0002","0.0002","0.0007","1.0027","1.0031","1.0045","1.0033",1294,1136,1016,1088,1977,1826,1723,1863,"","","","","","","2.18(1.54,2.81)","","",""
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"+AQS_Number","0.00","2.59(0.39,4.75)","5.09(2.76,7.50)","4.70(2.22,7.23)","4.33(1.78,6.93)","0.0242","0.0002","0.0002","0.0007","1.0050","1.0050","1.0045","1.0068",1589,1417,1377,1320,2198,2143,2284,1998,"","","","","","","","0.94(0.26,1.61)","",""
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"+Homeownership_rate","0.00","2.75(0.39,5.08)","5.34(2.88,7.74)","4.98(2.43,7.52)","4.71(2.08,7.31)","0.0242","0.0002","0.0002","0.0007","1.0027","1.0043","1.0040","1.0039",1599,1245,1194,1138,2692,2406,1807,1742,"","","","","","","","","-0.48(-1.16,0.22)",""
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"+Diabetes_Prevalence_rate","0.00","2.82(0.52,5.00)","5.32(2.98,7.74)","4.85(2.42,7.34)","4.44(1.82,6.94)","0.0137","0.0002","0.0002","0.0002","1.0022","1.0026","1.0029","1.0031",1566,1448,1439,1482,2254,2280,2514,2358,"","","","","","","","","","-1.17(-2.16,-0.20)"
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"EQI+A","0.00","2.80(0.30,5.26)","5.35(2.78,7.88)","2.99(0.12,5.74)","2.30(-0.60,5.08)","0.0267","0.0002","0.0407","0.1137","1.0001","1.0006","1.0021","1.0052",1907,1599,1524,1415,2731,2284,2446,2200,"2.03(0.86,3.29)","-5.05(-6.22,-3.91)","2.82(1.03,4.70)","0.83(-0.80,2.44)","","","","","",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"EQI+B","0.00","2.95(0.45,5.42)","5.85(3.26,8.50)","3.94(1.22,6.61)","3.17(0.30,6.04)","0.0197","0.0002","0.0027","0.0322","1.0014","1.0020","1.0014","1.0018",1562,1541,1369,1396,2147,2261,2208,2230,"","","","","0.49(-0.53,1.50)","-4.71(-6.59,-2.78)","0.79(-0.08,1.70)","-0.46(-1.22,0.30)","-0.30(-1.19,0.60)","1.90(0.65,3.18)"
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"EQI+A+B","0.00","2.40(0.00,4.70)","4.86(2.32,7.37)","2.63(0.10,5.33)","2.02(-0.81,4.85)","0.0497","0.0002","0.0442","0.1492","1.0007","1.0006","1.0005","1.0002",1974,1858,1767,1730,2320,2442,2275,2167,"2.04(0.81,3.29)","-5.14(-6.26,-4.03)","0.08(-1.94,2.16)","2.01(0.11,3.96)","0.41(-0.65,1.49)","-6.19(-8.23,-4.27)","1.44(0.54,2.33)","-0.26(-1.03,0.49)","-0.89(-1.84,0.00)","-1.65(-3.63,0.33)"
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+Smoking_rate","0.00","3.48(0.92,5.90)","6.54(3.89,9.11)","4.69(1.93,7.36)","4.25(1.47,7.14)","0.0032","0.0002","0.0002","0.0017","1.0053","1.0047","1.0046","1.0055",1433,1229,1242,1223,2561,2143,2224,2299,"1.56(0.66,2.47)","","","","","","","","",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+Heavy_Drinking_rate","0.00","2.50(0.02,5.06)","4.96(2.43,7.69)","2.63(-0.02,5.55)","1.94(-0.86,4.81)","0.0502","0.0007","0.0527","0.1852","1.0032","1.0035","1.0025","1.0017",1401,1295,1253,1260,2169,2147,2211,2099,"","-4.58(-5.69,-3.51)","","","","","","","",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+Physical_Activities_rate","0.00","3.32(0.77,5.79)","6.33(3.76,8.96)","4.39(1.68,7.08)","3.88(1.09,6.75)","0.0102","0.0002","0.0017","0.0067","1.0024","1.0026","1.0026","1.0018",1926,1715,1607,1560,2671,2394,2382,2343,"","","-1.10(-2.18,-0.07)","","","","","","",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+Obesity_rate","0.00","3.25(0.82,5.73)","6.29(3.74,8.92)","4.33(1.60,7.06)","3.72(1.01,6.56)","0.0082","0.0002","0.0002","0.0062","1.0004","1.0024","1.0036","1.0024",1360,1170,1239,1192,2266,1922,1834,1780,"","","","1.39(0.33,2.42)","","","","","",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+Forest_Coverage","0.00","3.29(0.74,5.77)","6.28(3.75,8.86)","4.34(1.69,7.07)","3.69(0.85,6.55)","0.0087","0.0002","0.0017","0.0117","1.0016","1.0018","1.0026","1.0014",1999,1781,1705,1747,2656,2814,2237,2442,"","","","","0.18(-0.79,1.18)","","","","",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+Uninsured_rate","0.00","3.05(0.57,5.58)","5.88(3.30,8.60)","3.70(0.98,6.44)","2.74(0.03,5.60)","0.0162","0.0002","0.0097","0.0482","1.0021","1.0019","1.0023","1.0025",1571,1387,1450,1486,1983,2060,2351,2353,"","","","","","-4.16(-5.95,-2.36)","","","",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+Physician_Density_per100k","0.00","3.27(0.71,5.74)","6.22(3.63,8.97)","4.47(1.66,7.22)","3.88(1.01,6.69)","0.0062","0.0002","0.0012","0.0087","1.0029","1.0038","1.0056","1.0046",1345,1260,1199,1235,2174,2046,2237,2290,"","","","","","","0.81(0.11,1.51)","","",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+AQS_Number","0.00","3.34(0.76,5.92)","6.32(3.71,8.94)","4.36(1.58,7.09)","3.71(0.85,6.54)","0.0107","0.0002","0.0022","0.0097","1.0032","1.0067","1.0048","1.0033",1532,1209,1168,1271,2127,1770,1767,1804,"","","","","","","","-0.02(-0.71,0.71)","",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+Homeownership_rate","0.00","3.20(0.75,5.71)","6.22(3.67,8.80)","4.35(1.59,6.97)","3.80(1.08,6.59)","0.0112","0.0002","0.0012","0.0057","1.0033","1.0021","1.0021","1.0024",1432,1289,1151,1288,2109,1650,1428,1656,"","","","","","","","","-0.72(-1.41,-0.02)",""
"G20_G30_G12.2_F01_F03","2006_2010","2021_2024",15,"+Diabetes_Prevalence_rate","0.00","3.28(0.84,5.79)","6.27(3.69,8.93)","4.37(1.76,7.05)","3.75(0.93,6.51)","0.0077","0.0002","0.0017","0.0082","1.0021","1.0033","1.0036","1.0015",1856,1552,1581,1777,2439,2434,2332,2669,"","","","","","","","","","0.80(-0.31,1.90)"
