ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
J84_D86,2006_2010,5,"1.0000(1.0000,1.0000)","1.1567(1.0863,1.2344)","1.2682(1.1861,1.3599)","1.4167(1.3127,1.5301)",NA,0.0002,0.0002,0.0002,1.0017,1.0003,1.0013,2900,2547,2570,3444,3309,3285
"J84_D86","2011_2015",10,"0.9877(0.8700,1.1179)","1.2000(1.0716,1.3409)","1.3502(1.2097,1.5047)","1.4631(1.3124,1.6300)","0.8159","0.0010","0.0002","0.0002","1.0027","1.0006","1.0008",2810,2421,2393,3443,2797,2708
"J84_D86","2016_2020",15,"0.9903(0.8753,1.1244)","1.1794(1.0505,1.3201)","1.3465(1.2110,1.4988)","1.4594(1.3074,1.6290)","0.8654","0.0035","0.0002","0.0002","1.0011","1.0018","1.0027",2867,2458,2590,3736,3266,3478
"J84_D86","2021_2024",20,"1.1133(0.9640,1.2823)","1.3356(1.1752,1.5114)","1.4886(1.3189,1.6820)","1.5638(1.3785,1.7761)","0.1431","0.0002","0.0002","0.0002","1.0007","1.0014","1.0021",2249,1809,1884,3389,2705,3320
