ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
J40_J47_J60_J70_J84_D86_C34,2006_2010,5,"1.0000(1.0000,1.0000)","0.4917(-24.8283,28.5162)","-0.1497(-52.6605,59.2982)","-0.3717(-52.8375,60.9492)",NA,0.6284,0.6284,0.6284,1.0031,1.0033,1.0022,2037,1933,1970,2780,2671,2802
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"-0.6843(-47.6392,52.6065)","-1.1113(-71.7251,79.9982)","-1.8752(-98.4218,112.5432)","-1.9263(-100.4823,113.4824)","0.6222","0.6280","0.6284","0.6284","1.0035","1.0034","1.0041",1630,1341,1362,2187,2409,2442
"J40_J47_J60_J70_J84_D86_C34","2016_2020",15,"-1.8801(-70.1039,75.1492)","-2.4445(-95.6417,102.8480)","-3.1730(-124.7908,134.6034)","-3.5275(-131.4847,141.8445)","0.6284","0.6284","0.6284","0.6284","1.0025","1.0039","1.0031",1767,1547,1595,2377,2388,2190
"J40_J47_J60_J70_J84_D86_C34","2021_2024",20,"-2.1799(-97.0857,100.4838)","-3.0637(-125.0149,131.7695)","-3.8678(-156.3350,165.7260)","-3.6935(-167.3558,180.1401)","0.6284","0.6284","0.6284","0.6284","1.0008","1.0015","1.0015",2749,2263,2181,3142,3052,2838
