ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
I00_I99,2006_2010,5,"1.0000(1.0000,1.0000)","1.0541(1.0332,1.0764)","1.1459(1.1155,1.1828)","1.3070(1.2586,1.3668)",NA,0.0002,0.0002,0.0002,1.0021,1.0036,1.0025,2157,1639,1601,3052,2715,2350
"I00_I99","2011_2015",10,"1.2628(1.1005,1.4582)","1.3236(1.1553,1.5237)","1.4210(1.2438,1.6318)","1.5664(1.3734,1.7932)","0.0002","0.0002","0.0002","0.0002","1.0010","1.0028","1.0014",2791,1797,1757,3154,2457,2905
"I00_I99","2016_2020",15,"1.2719(1.1168,1.4611)","1.3378(1.1769,1.5371)","1.4372(1.2694,1.6456)","1.6134(1.4293,1.8451)","0.0015","0.0002","0.0002","0.0002","1.0018","1.0033","1.0016",2752,1949,2042,3181,2613,2914
"I00_I99","2021_2024",20,"1.6996(1.5034,1.9454)","1.7067(1.5071,1.9532)","1.8172(1.6071,2.0784)","1.9914(1.7608,2.2747)","0.0002","0.0002","0.0002","0.0002","1.0022","1.0007","1.0000",2955,2336,2253,3274,2947,2973
