ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C34,2006_2010,5,"1.0000(1.0000,1.0000)","1.0617(1.0369,1.0869)","1.1265(1.0971,1.1569)","1.1354(1.0993,1.1723)",NA,0.0002,0.0002,0.0002,1.0004,1.0016,1.0007,2853,2142,2183,3393,2828,3039
"C34","2011_2015",10,"1.0000(1.0000,1.0000)","1.0671(1.0435,1.0930)","1.1414(1.1113,1.1737)","1.1548(1.1172,1.1948)",NA,"0.0002","0.0002","0.0002","1.0008","1.0026","1.0018",2969,2460,2410,3245,3229,3062
"C34","2016_2020",15,"1.0000(1.0000,1.0000)","1.0601(1.0346,1.0873)","1.1194(1.0884,1.1518)","1.1498(1.1122,1.1892)",NA,"0.0002","0.0002","0.0002","1.0040","1.0019","1.0046",2383,1843,1815,3276,2998,2739
"C34","2021_2024",20,"1.0000(1.0000,1.0000)","1.0476(1.0187,1.0771)","1.0914(1.0558,1.1283)","1.1424(1.0987,1.1891)",NA,"0.0006","0.0002","0.0002","1.0013","1.0018","1.0013",2616,2461,2313,3636,3491,2813
