ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
G20,2006_2010,5,"1.0000(1.0000,1.0000)","1.1786(1.1042,1.2618)","1.3050(1.2104,1.4079)","1.3175(1.2032,1.4429)",NA,0.0002,0.0002,0.0002,1.0006,1.0013,1.0022,2758,2273,1930,3773,3214,3158
"G20","2011_2015",10,"1.1235(0.9828,1.2830)","1.3493(1.2027,1.5168)","1.4600(1.3102,1.6324)","1.4941(1.3352,1.6767)","0.0881","0.0002","0.0002","0.0002","1.0006","1.0021","1.0038",2019,1609,1493,2942,2404,2635
"G20","2016_2020",15,"1.4453(1.2684,1.6533)","1.6046(1.4253,1.8140)","1.7865(1.5954,2.0114)","1.8086(1.6088,2.0470)","0.0002","0.0002","0.0002","0.0002","1.0011","1.0024","1.0017",2486,2033,1704,3395,2866,2889
"G20","2021_2024",20,"1.7226(1.5025,1.9646)","1.8763(1.6480,2.1237)","1.9920(1.7654,2.2499)","1.9859(1.7477,2.2491)","0.0002","0.0002","0.0002","0.0002","1.0010","1.0014","1.0027",2387,1909,1768,3640,3052,2784
