ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
X70_X84,2006_2010,5,"1.0000(1.0000,1.0000)","1.3768(1.2780,1.5029)","1.6621(1.5137,1.8645)","1.8021(1.6048,2.0612)",NA,0.0002,0.0002,0.0002,1.0036,1.0065,1.0088,1740,1216,1008,2903,2230,2155
"X70_X84","2011_2015",10,"1.1890(0.9556,1.4819)","1.6277(1.3439,1.9869)","1.9581(1.6280,2.3855)","2.1198(1.7604,2.5942)","0.1343","0.0002","0.0002","0.0002","1.0006","1.0010","1.0010",2450,1837,1560,3167,3032,2823
"X70_X84","2016_2020",15,"1.4132(1.1325,1.7844)","1.8878(1.5458,2.3409)","2.2598(1.8776,2.7792)","2.3576(1.9481,2.9142)","0.0006","0.0002","0.0002","0.0002","1.0003","1.0014","1.0019",1860,1458,1218,2959,2605,2219
"X70_X84","2021_2024",20,"1.5552(1.2282,1.9707)","2.1603(1.7714,2.6845)","2.5833(2.1409,3.1805)","2.9060(2.4099,3.5693)","0.0006","0.0002","0.0002","0.0002","1.0001","1.0022","1.0024",2564,1828,1652,3264,2463,2605
