ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
G10,2006_2010,5,"1.0000(1.0000,1.0000)","2.1721(1.4948,3.5590)","3.4692(2.2685,6.1658)","3.3531(2.1377,6.0248)",NA,0.0002,0.0002,0.0002,1.0014,1.0009,1.0011,3404,2440,2114,3349,3324,3020
"G10","2011_2015",10,"1.3788(0.6046,2.7243)","2.7203(1.5799,5.0704)","3.8950(2.3457,7.1749)","4.4949(2.6932,8.2911)","0.4864","0.0002","0.0002","0.0002","1.0013","1.0010","1.0007",3540,2795,2620,3848,3546,3420
"G10","2016_2020",15,"1.3450(0.5398,2.7768)","3.0254(1.7581,5.6868)","4.0907(2.4303,7.4904)","4.6016(2.7253,8.6297)","0.5776","0.0002","0.0002","0.0002","1.0001","1.0005","1.0002",3493,2492,2359,3797,3714,3522
"G10","2021_2024",20,"1.3287(0.4727,2.8358)","2.7121(1.5140,5.2226)","4.0316(2.3792,7.5761)","4.9916(2.9832,9.4057)","0.6138","0.0002","0.0002","0.0002","1.0011","1.0010","1.0011",4153,2912,3157,4076,3590,3517
