ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
C64_C65,2006_2010,5,SVI+SM+UN,0.00,"0.56(0.33,0.78)","1.02(0.76,1.29)","1.34(1.03,1.65)",0.0002,1.0013,2996,3256,0.0002,1.0013,1967,3083,0.0002,1.0020,2091,3540,"0.04(0.02,0.07)",0.0019,1.0021,2743,2900,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.16(-0.18,-0.14)",0.0002,1.0023,2677,3288,,NA,NA,NA,NA,,NA,NA,NA,NA
"C64_C65","2011_2015",10,"SVI+SM+UN","0.00","0.33(0.16,0.50)","0.67(0.47,0.87)","0.95(0.70,1.19)","0.0002","1.0003",3130,3637,"0.0002","1.0009",2646,3535,"0.0002","1.0009",2603,3177,"0.03(0.01,0.05)","0.0023","1.0001",3024,3215,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.10(-0.12,-0.08)","0.0002","1.0003",3162,3660,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C64_C65","2016_2020",15,"SVI+SM+UN","0.00","0.49(0.29,0.69)","0.87(0.63,1.11)","1.25(0.95,1.55)","0.0002","1.0008",3552,3880,"0.0002","1.0013",2635,3405,"0.0002","1.0015",2738,3317,"0.08(0.06,0.10)","0.0002","1.0009",3184,3703,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.13(-0.16,-0.10)","0.0002","1.0004",2414,3370,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C64_C65","2021_2024",20,"SVI+SM+UN","0.00","0.36(0.11,0.61)","0.73(0.42,1.03)","1.20(0.83,1.56)","0.0085","1.0013",3526,3546,"0.0002","1.0028",2734,3408,"0.0002","1.0022",2663,3427,"0.09(0.06,0.12)","0.0002","1.0015",2721,3050,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.10(-0.14,-0.06)","0.0002","1.0032",2797,3538,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
