ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
N18_N19,2006_2010,5,SVI+SM+UN,0.00,"1.47(0.99,1.94)","2.75(2.20,3.30)","5.96(5.30,6.62)",0.0002,1.0021,2329,2983,0.0002,1.0038,1797,2438,0.0002,1.0032,2007,2670,"0.19(0.14,0.25)",0.0002,1.0026,2278,3257,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.25(-0.31,-0.20)",0.0002,1.0038,1956,2595,,NA,NA,NA,NA,,NA,NA,NA,NA
"N18_N19","2011_2015",10,"SVI+SM+UN","0.00","1.62(1.15,2.08)","2.80(2.24,3.34)","5.67(4.94,6.37)","0.0002","1.0002",2338,2943,"0.0002","1.0003",1775,2745,"0.0002","1.0008",1799,2922,"0.24(0.18,0.29)","0.0002","1.0010",1936,2991,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.25(-0.30,-0.19)","0.0002","1.0029",1822,2750,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N18_N19","2016_2020",15,"SVI+SM+UN","0.00","1.70(1.24,2.15)","2.93(2.36,3.48)","6.34(5.65,7.04)","0.0002","1.0014",2249,3026,"0.0002","1.0017",1923,2897,"0.0002","1.0013",1886,2533,"0.28(0.23,0.33)","0.0002","1.0012",2163,2872,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.27(-0.34,-0.20)","0.0002","1.0008",1939,2606,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N18_N19","2021_2024",20,"SVI+SM+UN","0.00","1.45(0.93,1.99)","3.22(2.56,3.83)","7.51(6.72,8.27)","0.0002","1.0019",2180,2697,"0.0002","1.0033",1589,2577,"0.0002","1.0037",1864,2461,"0.31(0.25,0.37)","0.0002","1.0025",2047,2617,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.21(-0.29,-0.13)","0.0002","1.0055",2014,2463,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
