ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
I20_I25,2006_2010,5,SVI+SM+UN,0.00,"1.85(-1.07,4.80)","9.00(5.74,12.25)","17.38(13.59,21.16)",0.2122,1.0009,3475,3717,0.0002,1.0015,2813,3737,0.0002,1.0008,3056,3712,"4.58(4.26,4.88)",0.0002,1.0017,2569,2996,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.85(-1.19,-0.51)",0.0002,1.0011,2858,3241,,NA,NA,NA,NA,,NA,NA,NA,NA
"I20_I25","2011_2015",10,"SVI+SM+UN","0.00","2.51(-0.17,5.21)","9.76(6.67,12.92)","18.02(14.33,21.74)","0.0669","0.9998",3357,3414,"0.0002","1.0005",3161,3590,"0.0002","1.0014",3253,3674,"4.17(3.89,4.46)","0.0002","1.0010",2836,3615,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.70(-1.06,-0.35)","0.0006","1.0010",2549,3150,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I20_I25","2016_2020",15,"SVI+SM+UN","0.00","2.63(-0.10,5.32)","9.65(6.55,12.85)","18.21(14.51,22.04)","0.0623","1.0034",3883,3974,"0.0002","1.0003",3315,3535,"0.0002","1.0010",3398,3777,"3.87(3.59,4.16)","0.0002","1.0046",2869,3058,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.79(-1.19,-0.38)","0.0002","1.0004",2803,3366,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I20_I25","2021_2024",20,"SVI+SM+UN","0.00","2.92(-0.22,5.96)","10.50(6.82,13.99)","21.84(17.69,26.07)","0.0648","1.0017",4799,3759,"0.0002","1.0007",3881,3703,"0.0002","1.0008",3537,3948,"4.47(4.14,4.80)","0.0002","1.0008",3140,3179,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.42(-0.91,0.08)","0.1014","1.0019",3246,3294,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
