ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
K76,2006_2010,5,SVI+SM+UN,0.00,"0.30(0.18,0.41)","0.59(0.46,0.73)","0.94(0.78,1.11)",0.0002,1.0023,2556,3061,0.0002,1.0026,2194,3075,0.0002,1.0019,2190,3159,"-0.01(-0.02,0.01)",0.3364,1.0027,1964,3069,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.09(-0.10,-0.08)",0.0002,1.0024,2397,3739,,NA,NA,NA,NA,,NA,NA,NA,NA
"K76","2011_2015",10,"SVI+SM+UN","0.00","0.41(0.26,0.57)","0.85(0.66,1.03)","1.11(0.87,1.34)","0.0002","0.9997",3104,3460,"0.0002","1.0003",2532,3223,"0.0002","1.0004",2563,3077,"0.05(0.04,0.07)","0.0002","1.0016",2580,3382,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.09(-0.11,-0.07)","0.0002","1.0029",2649,3009,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K76","2016_2020",15,"SVI+SM+UN","0.00","0.38(0.23,0.53)","0.68(0.50,0.86)","1.15(0.92,1.37)","0.0002","1.0016",2914,3394,"0.0002","1.0030",2158,2762,"0.0002","1.0025",2171,2625,"0.05(0.04,0.07)","0.0002","1.0005",2556,3267,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.08(-0.10,-0.06)","0.0002","1.0011",2299,3215,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K76","2021_2024",20,"SVI+SM+UN","0.00","0.36(0.17,0.56)","0.82(0.59,1.05)","0.91(0.62,1.20)","0.0002","1.0006",2728,3597,"0.0002","1.0012",2204,3547,"0.0002","1.0013",2193,2735,"0.09(0.07,0.11)","0.0002","1.0035",2393,3303,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.08(-0.11,-0.06)","0.0002","1.0014",2270,3098,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
