ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
K70,2006_2010,5,"1.0000(1.0000,1.0000)","1.3504(1.2282,1.5028)","1.6455(1.4655,1.8833)","1.9637(1.7195,2.2916)",NA,0.0002,0.0002,0.0002,1.0017,1.0026,1.0033,2257,1809,1847,3389,2736,2984
"K70","2011_2015",10,"1.0000(1.0000,1.0000)","1.2778(1.1706,1.4054)","1.5374(1.3832,1.7239)","1.7687(1.5624,2.0265)",NA,"0.0002","0.0002","0.0002","1.0001","1.0016","1.0014",2167,1612,1611,3082,2526,2443
"K70","2016_2020",15,"1.0000(1.0000,1.0000)","1.2282(1.1422,1.3329)","1.4353(1.3145,1.5823)","1.5111(1.3647,1.6823)",NA,"0.0002","0.0002","0.0002","1.0028","1.0014","1.0017",1931,1563,1459,2973,2859,2732
"K70","2021_2024",20,"1.0000(1.0000,1.0000)","1.2832(1.1906,1.3954)","1.4690(1.3416,1.6207)","1.5805(1.4282,1.7674)",NA,"0.0002","0.0002","0.0002","1.0013","1.0032","1.0028",2381,1990,1847,3353,2758,3154
