ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
C50,2006_2010,5,SVI+SM+UN,0.00,"1.53(1.11,1.95)","2.96(2.47,3.44)","4.19(3.60,4.78)",0.0002,1.0010,2790,3484,0.0002,1.0023,2370,3153,0.0002,1.0023,2279,3115,"-0.01(-0.05,0.04)",0.7725,1.0048,2113,2886,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.47(-0.52,-0.43)",0.0002,1.0049,1942,2637,,NA,NA,NA,NA,,NA,NA,NA,NA
"C50","2011_2015",10,"SVI+SM+UN","0.00","1.59(1.19,2.01)","3.16(2.67,3.65)","4.80(4.21,5.39)","0.0002","1.0013",2768,2975,"0.0002","1.0003",2332,3150,"0.0002","1.0019",2466,3263,"0.02(-0.02,0.06)","0.3893","1.0032",2691,3049,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.35(-0.40,-0.31)","0.0002","1.0027",2311,3185,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C50","2016_2020",15,"SVI+SM+UN","0.00","1.20(0.81,1.60)","2.30(1.85,2.75)","3.64(3.09,4.20)","0.0002","1.0018",2766,3557,"0.0002","1.0010",2179,3074,"0.0002","1.0009",2091,3038,"0.05(0.01,0.09)","0.0285","1.0011",2566,3417,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.30(-0.35,-0.24)","0.0002","1.0018",2126,3123,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C50","2021_2024",20,"SVI+SM+UN","0.00","1.31(0.80,1.81)","2.41(1.80,2.99)","3.66(2.90,4.40)","0.0002","1.0003",3325,3410,"0.0002","1.0004",2601,3279,"0.0002","1.0005",2654,3177,"0.09(0.04,0.15)","0.0019","1.0010",2652,2947,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.25(-0.33,-0.18)","0.0002","1.0005",2595,3172,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
