ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C25,2006_2010,5,"1.0000(1.0000,1.0000)","1.1426(1.0924,1.1935)","1.2301(1.1722,1.2927)","1.3689(1.2931,1.4481)",NA,0.0002,0.0002,0.0002,1.0008,1.0010,1.0006,2303,1998,2129,3248,2745,3175
"C25","2011_2015",10,"1.0000(1.0000,1.0000)","1.1649(1.1171,1.2166)","1.2862(1.2263,1.3530)","1.4081(1.3281,1.4902)",NA,"0.0002","0.0002","0.0002","1.0002","1.0006","1.0004",3683,2849,2474,4250,3423,3545
"C25","2016_2020",15,"1.0000(1.0000,1.0000)","1.1157(1.0703,1.1637)","1.2177(1.1620,1.2799)","1.3251(1.2536,1.4025)",NA,"0.0002","0.0002","0.0002","1.0005","1.0003","1.0007",3283,2568,2486,3535,3099,3162
"C25","2021_2024",20,"1.0000(1.0000,1.0000)","1.0955(1.0460,1.1482)","1.1703(1.1103,1.2358)","1.2420(1.1652,1.3236)",NA,"0.0002","0.0002","0.0002","1.0020","1.0033","1.0025",3155,2497,2437,3657,2798,2888
