ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C00_C97,2006_2010,5,"1.0000(1.0000,1.0000)","1.1139(1.0703,1.1716)","1.2238(1.1551,1.3172)","1.3158(1.2237,1.4409)",NA,0.0002,0.0002,0.0002,1.0028,1.0042,1.0031,1807,1262,1316,2494,2273,2267
"C00_C97","2011_2015",10,"1.9848(1.5419,2.5849)","2.0996(1.6328,2.7431)","2.2062(1.7156,2.8861)","2.2951(1.7920,3.0004)","0.0002","0.0002","0.0002","0.0002","1.0025","1.0019","1.0007",2394,1974,1976,3433,2809,2788
"C00_C97","2016_2020",15,"1.9211(1.5049,2.5106)","2.0174(1.5834,2.6349)","2.1112(1.6540,2.7599)","2.2309(1.7488,2.9132)","0.0002","0.0002","0.0002","0.0002","1.0009","1.0017","1.0012",3336,2744,2775,3623,3751,3465
"C00_C97","2021_2024",20,"2.2395(1.7498,2.9191)","2.3162(1.8102,3.0189)","2.3966(1.8764,3.1266)","2.5383(1.9877,3.3158)","0.0002","0.0002","0.0002","0.0002","1.0001","1.0006","1.0017",3645,3050,2915,3826,3944,3460
