ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
G20,2006_2010,5,"1.0000(1.0000,1.0000)","1.1786(1.1042,1.2618)","1.3050(1.2104,1.4079)","1.3175(1.2032,1.4429)",NA,0.0002,0.0002,0.0002,1.0006,1.0013,1.0022,2758,2273,1930,3773,3214,3158
"G20","2011_2015",10,"1.0000(1.0000,1.0000)","1.2024(1.1257,1.2827)","1.3014(1.2061,1.4036)","1.3321(1.2139,1.4611)",NA,"0.0002","0.0002","0.0002","1.0006","1.0021","1.0038",2019,1609,1493,2942,2404,2635
"G20","2016_2020",15,"1.0000(1.0000,1.0000)","1.1110(1.0521,1.1745)","1.2374(1.1605,1.3217)","1.2530(1.1565,1.3604)",NA,"0.0006","0.0002","0.0002","1.0011","1.0024","1.0017",2486,2033,1704,3395,2866,2889
"G20","2021_2024",20,"1.0000(1.0000,1.0000)","1.0900(1.0321,1.1528)","1.1576(1.0870,1.2337)","1.1542(1.0653,1.2508)",NA,"0.0019","0.0002","0.0015","1.0010","1.0014","1.0027",2387,1909,1768,3640,3052,2784
