ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
K76,2006_2010,5,"1.0000(1.0000,1.0000)","1.3863(1.2064,1.6188)","1.7675(1.4986,2.1240)","2.2143(1.8497,2.7003)",NA,0.0002,0.0002,0.0002,1.0023,1.0026,1.0019,2556,2194,2190,3061,3075,3159
"K76","2011_2015",10,"1.6216(1.1992,2.1659)","2.1512(1.6414,2.8151)","2.7146(2.1028,3.5242)","3.0517(2.3433,3.9747)","0.0015","0.0002","0.0002","0.0002","0.9997","1.0003","1.0004",3104,2532,2563,3460,3223,3077
"K76","2016_2020",15,"1.7577(1.3289,2.3457)","2.2490(1.7283,2.9589)","2.6374(2.0541,3.4425)","3.2358(2.5293,4.2024)","0.0002","0.0002","0.0002","0.0002","1.0016","1.0030","1.0025",2914,2158,2171,3394,2762,2625
"K76","2021_2024",20,"2.5821(1.9378,3.4266)","3.0522(2.3374,3.9856)","3.6371(2.8377,4.7188)","3.7528(2.8983,4.8726)","0.0002","0.0002","0.0002","0.0002","1.0006","1.0012","1.0013",2728,2204,2193,3597,3547,2735
