ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
K70_K76_C22,2006_2010,5,SVI+SM+UN,0.00,"2.56(1.92,3.18)","5.05(4.35,5.77)","8.20(7.33,9.09)",0.0002,1.0003,3036,3393,0.0002,1.0008,2423,2925,0.0002,1.0008,2221,2793,"0.41(0.34,0.48)",0.0002,1.0015,2415,2940,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.42(-0.49,-0.35)",0.0002,1.0010,2488,3415,,NA,NA,NA,NA,,NA,NA,NA,NA
"K70_K76_C22","2011_2015",10,"SVI+SM+UN","0.00","2.85(2.13,3.58)","5.97(5.12,6.82)","9.22(8.17,10.28)","0.0002","1.0013",2558,3325,"0.0002","1.0031",1968,2930,"0.0002","1.0028",1974,2930,"0.59(0.50,0.67)","0.0002","1.0026",2141,3011,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.30(-0.39,-0.20)","0.0002","1.0021",2165,2531,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2016_2020",15,"SVI+SM+UN","0.00","2.36(1.60,3.12)","5.22(4.32,6.12)","8.39(7.24,9.50)","0.0002","1.0005",3005,3756,"0.0002","1.0006",2296,3306,"0.0002","1.0015",2358,3331,"0.78(0.69,0.86)","0.0002","1.0010",2569,3219,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.15(-0.26,-0.04)","0.0085","1.0012",2556,3519,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2021_2024",20,"SVI+SM+UN","0.00","3.67(2.47,4.90)","7.21(5.84,8.65)","11.22(9.43,13.02)","0.0002","1.0006",2468,3527,"0.0002","1.0005",1693,3225,"0.0002","1.0014",1737,2767,"1.31(1.17,1.45)","0.0002","1.0009",1972,2971,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.04(-0.23,0.15)","0.7001","1.0011",2072,3108,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
