ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
K70,2006_2010,5,SVI+SM+UN,0.00,"0.99(0.72,1.26)","1.82(1.51,2.13)","2.72(2.35,3.10)",0.0002,1.0017,2257,3389,0.0002,1.0026,1809,2736,0.0002,1.0033,1847,2984,"0.09(0.05,0.12)",0.0002,1.0025,2238,3189,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.19(-0.22,-0.16)",0.0002,1.0003,2167,3194,,NA,NA,NA,NA,,NA,NA,NA,NA
"K70","2011_2015",10,"SVI+SM+UN","0.00","1.01(0.69,1.33)","1.95(1.56,2.33)","2.79(2.31,3.27)","0.0002","1.0001",2167,3082,"0.0002","1.0016",1612,2526,"0.0002","1.0014",1611,2443,"0.11(0.08,0.15)","0.0002","1.0007",1892,2588,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.14(-0.18,-0.11)","0.0002","1.0020",1920,2683,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70","2016_2020",15,"SVI+SM+UN","0.00","1.25(0.83,1.65)","2.38(1.89,2.85)","2.79(2.20,3.37)","0.0002","1.0028",1931,2973,"0.0002","1.0014",1563,2859,"0.0002","1.0017",1459,2732,"0.21(0.16,0.26)","0.0002","1.0003",2067,2949,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.09(-0.15,-0.03)","0.0002","1.0022",1659,2762,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70","2021_2024",20,"SVI+SM+UN","0.00","2.47(1.81,3.14)","4.09(3.26,4.89)","5.07(4.08,6.04)","0.0002","1.0013",2381,3353,"0.0002","1.0032",1990,2758,"0.0002","1.0028",1847,3154,"0.45(0.37,0.53)","0.0002","1.0016",2354,2882,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.19(-0.29,-0.09)","0.0002","1.0023",1837,2708,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
