ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
K71_K73_K74,2006_2010,5,SVI+SM+UN,0.00,"0.69(0.45,0.95)","1.54(1.24,1.85)","2.61(2.22,3.00)",0.0002,1.0006,2438,3217,0.0002,1.0022,2032,2991,0.0002,1.0014,1956,3227,"0.11(0.08,0.15)",0.0002,1.0023,1936,2828,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.20(-0.23,-0.17)",0.0002,1.0005,2052,3334,,NA,NA,NA,NA,,NA,NA,NA,NA
"K71_K73_K74","2011_2015",10,"SVI+SM+UN","0.00","0.76(0.47,1.06)","1.71(1.36,2.06)","3.16(2.73,3.60)","0.0002","1.0006",3252,3581,"0.0002","1.0004",2173,2934,"0.0002","1.0009",2352,3250,"0.20(0.17,0.24)","0.0002","1.0006",2364,2978,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.15(-0.18,-0.11)","0.0002","1.0004",2023,3455,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K71_K73_K74","2016_2020",15,"SVI+SM+UN","0.00","0.55(0.26,0.85)","1.48(1.13,1.82)","2.96(2.51,3.40)","0.0002","1.0022",2628,3390,"0.0002","1.0024",2179,3079,"0.0002","1.0026",2076,3082,"0.22(0.19,0.26)","0.0002","1.0017",2273,3016,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.10(-0.14,-0.06)","0.0002","1.0031",2276,3011,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K71_K73_K74","2021_2024",20,"SVI+SM+UN","0.00","0.77(0.32,1.23)","2.13(1.59,2.68)","4.15(3.47,4.84)","0.0010","1.0022",2906,3514,"0.0002","1.0026",2318,3247,"0.0002","1.0026",2221,3306,"0.41(0.36,0.46)","0.0002","1.0030",2641,3212,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.10(-0.17,-0.03)","0.0044","0.9997",2672,2927,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
