ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
J60_J66,2006_2010,5,"1.0000(1.0000,1.0000)","1.5013(1.1860,1.9542)","2.0441(1.5783,2.7929)","1.6746(1.2704,2.2918)",NA,0.0002,0.0002,0.0002,1.0008,1.0010,1.0019,3520,3202,2998,3759,3780,3530
"J60_J66","2011_2015",10,"1.0000(1.0000,1.0000)","1.6155(1.2611,2.1835)","2.0270(1.5272,2.8316)","1.7970(1.3148,2.5472)",NA,"0.0002","0.0002","0.0006","1.0023","1.0029","1.0024",2839,2405,2527,3285,3360,3566
"J60_J66","2016_2020",15,"1.0000(1.0000,1.0000)","1.3789(1.1053,1.7825)","1.6760(1.3100,2.2383)","1.4906(1.1211,2.0406)",NA,"0.0023","0.0002","0.0040","1.0007","1.0006","1.0008",3944,3153,3196,3907,3517,3568
"J60_J66","2021_2024",20,"1.0000(1.0000,1.0000)","1.3070(1.0254,1.6791)","1.5136(1.1556,2.0467)","1.1817(0.8332,1.6504)",NA,"0.0323","0.0015","0.3626","1.0001","1.0006","1.0005",6463,6452,5423,4551,3902,4102
