ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C61,2006_2010,5,"1.0000(1.0000,1.0000)","1.1213(1.0677,1.1777)","1.2056(1.1415,1.2744)","1.4510(1.3621,1.5459)",NA,0.0002,0.0002,0.0002,1.0006,1.0020,1.0016,2197,1897,1988,3228,2902,3354
"C61","2011_2015",10,"0.8788(0.8004,0.9652)","0.9700(0.8919,1.0534)","1.0921(1.0090,1.1805)","1.2665(1.1664,1.3710)","0.0094","0.4572","0.0298","0.0002","1.0024","1.0020","1.0002",3329,2619,2712,3576,3048,3430
"C61","2016_2020",15,"0.8927(0.8141,0.9836)","0.9825(0.9034,1.0707)","1.0629(0.9800,1.1534)","1.2262(1.1306,1.3344)","0.0177","0.6630","0.1381","0.0002","1.0018","1.0021","1.0035",2823,2328,2342,3737,2850,3228
"C61","2021_2024",20,"1.0132(0.9139,1.1213)","1.0900(0.9953,1.1947)","1.1840(1.0829,1.2925)","1.3434(1.2289,1.4649)","0.8475","0.0685","0.0006","0.0002","1.0029","1.0044","1.0048",3437,2584,2242,3687,3226,3148
