ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
J45,2006_2010,5,SVI+UN,0.00,"0.19(0.13,0.25)","0.33(0.26,0.39)","0.43(0.35,0.51)",0.0002,1.0013,4058,3932,0.0002,1.0005,3389,3896,0.0002,1.0003,3650,3470,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.05(-0.05,-0.04)",0.0002,1.0004,2680,3029,,NA,NA,NA,NA,,NA,NA,NA,NA
"J45","2011_2015",10,"SVI+UN","0.00","0.21(0.15,0.27)","0.33(0.26,0.40)","0.54(0.46,0.63)","0.0002","1.0015",3165,3516,"0.0002","1.0017",2974,3132,"0.0002","1.0009",2775,2964,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.04(-0.05,-0.04)","0.0002","1.0007",2698,3493,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J45","2016_2020",15,"SVI+UN","0.00","0.21(0.15,0.27)","0.38(0.31,0.44)","0.52(0.44,0.60)","0.0002","1.0004",2741,3387,"0.0002","1.0007",2419,3359,"0.0002","1.0013",2424,3579,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.04(-0.05,-0.04)","0.0002","1.0022",2238,3009,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J45","2021_2024",20,"SVI+UN","0.00","0.17(0.11,0.23)","0.34(0.27,0.41)","0.50(0.42,0.58)","0.0002","1.0009",3174,3583,"0.0002","1.0006",2682,3314,"0.0002","1.0001",2547,3425,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.05(-0.05,-0.04)","0.0002","1.0008",2528,3304,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
