ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
N00_N15,2006_2010,5,"1.0000(1.0000,1.0000)","1.4738(1.2754,1.7204)","1.8724(1.5941,2.2346)","2.3797(1.9959,2.8761)",NA,0.0002,0.0002,0.0002,1.0006,1.0021,1.0017,3067,2493,2404,3503,3232,3458
"N00_N15","2011_2015",10,"1.0000(1.0000,1.0000)","1.8491(1.4656,2.3929)","2.7149(2.0858,3.6679)","2.9120(2.2025,3.9658)",NA,"0.0002","0.0002","0.0002","1.0004","1.0017","1.0025",4035,3246,3236,3723,3681,3607
"N00_N15","2016_2020",15,"1.0000(1.0000,1.0000)","1.8305(1.5041,2.2926)","2.4549(1.9636,3.1607)","2.5860(2.0415,3.3766)",NA,"0.0002","0.0002","0.0002","1.0009","1.0017","1.0010",3158,2425,2555,3648,3516,3606
"N00_N15","2021_2024",20,"1.0000(1.0000,1.0000)","1.6279(1.3665,1.9850)","2.1850(1.7797,2.7381)","2.1293(1.7106,2.7104)",NA,"0.0002","0.0002","0.0002","1.0015","1.0012","1.0014",2170,1835,1739,3110,3081,2976
