ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C50,2006_2010,5,"1.0000(1.0000,1.0000)","1.1696(1.1185,1.2263)","1.3291(1.2618,1.4003)","1.4653(1.3829,1.5563)",NA,0.0002,0.0002,0.0002,1.0010,1.0023,1.0023,2790,2370,2279,3484,3153,3115
"C50","2011_2015",10,"0.9057(0.8143,1.0048)","1.0823(0.9845,1.1891)","1.2558(1.1498,1.3726)","1.4377(1.3156,1.5681)","0.0623","0.0898","0.0002","0.0002","1.0013","1.0003","1.0019",2768,2332,2466,2975,3150,3263
"C50","2016_2020",15,"0.9102(0.8228,1.0108)","1.0433(0.9511,1.1468)","1.1657(1.0661,1.2763)","1.3141(1.1989,1.4409)","0.0760","0.3789","0.0006","0.0002","1.0018","1.0010","1.0009",2766,2179,2091,3557,3074,3038
"C50","2021_2024",20,"1.0565(0.9359,1.1853)","1.2018(1.0835,1.3303)","1.3235(1.1979,1.4575)","1.4628(1.3246,1.6089)","0.3526","0.0006","0.0002","0.0002","1.0003","1.0004","1.0005",3325,2601,2654,3410,3279,3177
