ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C82_C85,2006_2010,5,"1.0000(1.0000,1.0000)","1.1400(1.0786,1.2058)","1.2374(1.1610,1.3171)","1.2455(1.1580,1.3397)",NA,0.0002,0.0002,0.0002,1.0001,1.0004,1.0015,2785,2254,2175,3470,3173,3322
"C82_C85","2011_2015",10,"0.8634(0.7710,0.9666)","1.0508(0.9520,1.1603)","1.1486(1.0461,1.2659)","1.1965(1.0834,1.3206)","0.0115","0.3401","0.0027","0.0002","1.0019","1.0036","1.0025",3052,2219,2233,3836,3203,2993
"C82_C85","2016_2020",15,"0.8079(0.7166,0.9066)","0.9231(0.8295,1.0249)","1.0297(0.9321,1.1353)","1.0408(0.9363,1.1522)","0.0002","0.1214","0.5859","0.4759","1.0013","1.0022","1.0014",3128,2553,2341,3662,3463,3480
"C82_C85","2021_2024",20,"0.8365(0.7302,0.9507)","0.9624(0.8569,1.0750)","1.0558(0.9486,1.1733)","1.0427(0.9333,1.1646)","0.0056","0.4764","0.3289","0.4876","1.0008","1.0008","1.0018",2614,1819,1693,3427,2419,2846
