ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
I60_I69,2006_2010,5,"1.0000(1.0000,1.0000)","1.0453(1.0153,1.0756)","1.1216(1.0851,1.1606)","1.2376(1.1897,1.2859)",NA,0.0027,0.0002,0.0002,1.0021,1.0015,1.0026,3040,2474,2490,3805,3450,3270
"I60_I69","2011_2015",10,"0.8794(0.8184,0.9448)","0.9170(0.8558,0.9810)","1.0017(0.9373,1.0673)","1.1092(1.0387,1.1806)","0.0002","0.0127","0.9713","0.0010","1.0012","1.0013","1.0007",2859,2382,2321,3420,3383,3093
"I60_I69","2016_2020",15,"0.8224(0.7568,0.8878)","0.8890(0.8226,0.9570)","0.9654(0.8978,1.0353)","1.0934(1.0190,1.1700)","0.0002","0.0023","0.3097","0.0160","1.0010","1.0018","1.0003",2634,2058,2094,3266,2714,3210
"I60_I69","2021_2024",20,"0.9044(0.8213,0.9903)","0.9746(0.8928,1.0623)","1.0812(0.9964,1.1691)","1.2277(1.1366,1.3224)","0.0315","0.5601","0.0602","0.0002","1.0020","1.0000","1.0006",3275,2256,2374,3713,3175,3307
