ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
I50,2006_2010,5,"1.0000(1.0000,1.0000)","1.0120(0.9573,1.0665)","1.0530(0.9908,1.1200)","1.0971(1.0194,1.1782)",NA,0.6726,0.0989,0.0140,1.0005,1.0008,1.0006,2379,1892,2078,3362,2963,3202
"I50","2011_2015",10,"0.9730(0.8121,1.1458)","0.9858(0.8246,1.1595)","1.0189(0.8565,1.1935)","0.9965(0.8342,1.1728)","0.7330","0.8438","0.8334","0.9446","1.0014","1.0016","1.0020",2652,2230,2231,3388,2661,2896
"I50","2016_2020",15,"1.0072(0.8395,1.1942)","1.0175(0.8544,1.2046)","1.0735(0.9066,1.2623)","1.1434(0.9682,1.3432)","0.9654","0.8684","0.4330","0.1223","1.0004","1.0014","1.0014",2146,1615,1696,2956,2984,2805
"I50","2021_2024",20,"1.1184(0.9369,1.3318)","1.1510(0.9694,1.3614)","1.2085(1.0264,1.4261)","1.3116(1.1180,1.5431)","0.2252","0.1023","0.0248","0.0015","1.0016","1.0016","1.0016",2857,2378,2133,3535,3285,3514
