ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C50,2006_2010,5,"1.0000(1.0000,1.0000)","1.1696(1.1185,1.2263)","1.3291(1.2618,1.4003)","1.4653(1.3829,1.5563)",NA,0.0002,0.0002,0.0002,1.0010,1.0023,1.0023,2790,2370,2279,3484,3153,3115
"C50","2011_2015",10,"1.0000(1.0000,1.0000)","1.1957(1.1413,1.2582)","1.3877(1.3116,1.4680)","1.5889(1.4909,1.6960)",NA,"0.0002","0.0002","0.0002","1.0013","1.0003","1.0019",2768,2332,2466,2975,3150,3263
"C50","2016_2020",15,"1.0000(1.0000,1.0000)","1.1468(1.0956,1.2023)","1.2816(1.2168,1.3496)","1.4450(1.3602,1.5334)",NA,"0.0002","0.0002","0.0002","1.0018","1.0010","1.0009",2766,2179,2091,3557,3074,3038
"C50","2021_2024",20,"1.0000(1.0000,1.0000)","1.1383(1.0804,1.1994)","1.2540(1.1804,1.3337)","1.3863(1.2889,1.4884)",NA,"0.0002","0.0002","0.0002","1.0003","1.0004","1.0005",3325,2601,2654,3410,3279,3177
