ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
K70_K76_C22,2006_2010,5,"1.0000(1.0000,1.0000)","1.1922(1.1389,1.2496)","1.3797(1.3121,1.4549)","1.6160(1.5255,1.7167)",NA,0.0002,0.0002,0.0002,1.0003,1.0008,1.0008,3036,2423,2221,3393,2925,2793
"K70_K76_C22","2011_2015",10,"1.0000(1.0000,1.0000)","1.1791(1.1288,1.2337)","1.3745(1.3052,1.4503)","1.5777(1.4885,1.6762)",NA,"0.0002","0.0002","0.0002","1.0013","1.0031","1.0028",2558,1968,1974,3325,2930,2930
"K70_K76_C22","2016_2020",15,"1.0000(1.0000,1.0000)","1.1220(1.0794,1.1665)","1.2690(1.2147,1.3279)","1.4328(1.3594,1.5108)",NA,"0.0002","0.0002","0.0002","1.0005","1.0006","1.0015",3005,2296,2358,3756,3306,3331
"K70_K76_C22","2021_2024",20,"1.0000(1.0000,1.0000)","1.1299(1.0847,1.1802)","1.2553(1.1977,1.3192)","1.3968(1.3194,1.4820)",NA,"0.0002","0.0002","0.0002","1.0006","1.0005","1.0014",2468,1693,1737,3527,3225,2767
