ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
I20_I25,2006_2010,5,"1.0000(1.0000,1.0000)","1.0162(0.9908,1.0423)","1.0784(1.0493,1.1089)","1.1512(1.1160,1.1883)",NA,0.2122,0.0002,0.0002,1.0009,1.0015,1.0008,3475,2813,3056,3717,3737,3712
"I20_I25","2011_2015",10,"1.0000(1.0000,1.0000)","1.0252(0.9984,1.0532)","1.0978(1.0652,1.1323)","1.1805(1.1397,1.2228)",NA,"0.0669","0.0002","0.0002","0.9998","1.0005","1.0014",3357,3161,3253,3414,3590,3674
"I20_I25","2016_2020",15,"1.0000(1.0000,1.0000)","1.0289(0.9989,1.0591)","1.1057(1.0700,1.1447)","1.1992(1.1546,1.2472)",NA,"0.0623","0.0002","0.0002","1.0034","1.0003","1.0010",3883,3315,3398,3974,3535,3777
"I20_I25","2021_2024",20,"1.0000(1.0000,1.0000)","1.0289(0.9979,1.0601)","1.1037(1.0660,1.1421)","1.2156(1.1699,1.2652)",NA,"0.0648","0.0002","0.0002","1.0017","1.0007","1.0008",4799,3881,3537,3759,3703,3948
