ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
I50,2006_2010,5,SVI+SM+UN,0.00,"0.23(-0.91,1.29)","1.06(-0.20,2.30)","1.95(0.41,3.44)",0.6726,1.0005,2379,3362,0.0989,1.0008,1892,2963,0.0140,1.0006,2078,3202,"0.54(0.42,0.66)",0.0002,1.0012,2010,2757,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.07(-0.19,0.06)",0.2901,1.0027,1993,3050,,NA,NA,NA,NA,,NA,NA,NA,NA
"I50","2011_2015",10,"SVI+SM+UN","0.00","0.26(-0.77,1.30)","0.93(-0.30,2.13)","0.48(-1.01,2.03)","0.6192","1.0014",2652,3388,"0.1385","1.0016",2230,2661,"0.5443","1.0020",2231,2896,"0.51(0.40,0.63)","0.0002","1.0041",2462,3049,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.12(-0.26,0.01)","0.0777","1.0025",2327,2945,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I50","2016_2020",15,"SVI+SM+UN","0.00","0.21(-0.82,1.25)","1.35(0.14,2.59)","2.77(1.22,4.33)","0.6959","1.0004",2146,2956,"0.0269","1.0014",1615,2984,"0.0002","1.0014",1696,2805,"0.55(0.43,0.67)","0.0002","1.0012",1994,3085,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.32(-0.48,-0.17)","0.0002","1.0022",1908,2749,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I50","2021_2024",20,"SVI+SM+UN","0.00","0.66(-0.57,1.88)","1.83(0.38,3.30)","3.92(2.14,5.73)","0.2889","1.0016",2857,3535,"0.0090","1.0016",2378,3285,"0.0002","1.0016",2133,3514,"0.83(0.70,0.97)","0.0002","1.0010",2320,3154,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.27(-0.45,-0.08)","0.0065","1.0019",2270,3223,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
