ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C64_C65,2006_2010,5,"1.0000(1.0000,1.0000)","1.1887(1.1065,1.2819)","1.3460(1.2400,1.4645)","1.4515(1.3275,1.5959)",NA,0.0002,0.0002,0.0002,1.0013,1.0013,1.0020,2996,1967,2091,3256,3083,3540
"C64_C65","2011_2015",10,"0.6695(0.5789,0.7775)","0.7791(0.6861,0.8844)","0.8947(0.7952,1.0078)","0.9892(0.8761,1.1162)","0.0002","0.0006","0.0698","0.8350","1.0003","1.0009","1.0009",3130,2646,2603,3637,3535,3177
"C64_C65","2016_2020",15,"0.9516(0.8243,1.0910)","1.1167(0.9871,1.2599)","1.2448(1.1097,1.4003)","1.3734(1.2212,1.5538)","0.4676","0.0789","0.0002","0.0002","1.0008","1.0013","1.0015",3552,2635,2738,3880,3405,3317
"C64_C65","2021_2024",20,"1.1518(0.9942,1.3249)","1.2730(1.1197,1.4457)","1.3975(1.2336,1.5774)","1.5572(1.3761,1.7511)","0.0606","0.0002","0.0002","0.0002","1.0013","1.0028","1.0022",3526,2734,2663,3546,3408,3427
