ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
I10_I15,2006_2010,5,"1.0000(1.0000,1.0000)","1.1428(1.0614,1.2295)","1.3520(1.2420,1.4781)","1.8443(1.6719,2.0477)",NA,0.0002,0.0002,0.0002,1.0006,1.0007,1.0003,2647,2376,2415,3113,2693,3003
"I10_I15","2011_2015",10,"1.0000(1.0000,1.0000)","1.1504(1.0697,1.2397)","1.3587(1.2452,1.4847)","1.8304(1.6519,2.0430)",NA,"0.0002","0.0002","0.0002","1.0021","1.0036","1.0034",2292,1840,1857,3122,2718,2862
"I10_I15","2016_2020",15,"1.0000(1.0000,1.0000)","1.0927(1.0237,1.1644)","1.2521(1.1610,1.3557)","1.5920(1.4544,1.7571)",NA,"0.0060","0.0002","0.0002","1.0021","1.0031","1.0042",2636,2087,2084,3247,2681,2737
"I10_I15","2021_2024",20,"1.0000(1.0000,1.0000)","1.0448(0.9818,1.1167)","1.1917(1.1078,1.2896)","1.4868(1.3630,1.6328)",NA,"0.1810","0.0002","0.0002","1.0010","1.0039","1.0013",2254,1792,1732,3120,2742,2512
