ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
J84_D86,2006_2010,5,SVI+UN,0.00,"0.62(0.36,0.88)","1.06(0.78,1.35)","1.65(1.31,1.99)",0.0002,1.0017,2900,3444,0.0002,1.0003,2547,3309,0.0002,1.0013,2570,3285,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.24(-0.26,-0.21)",0.0002,1.0004,1679,2396,,NA,NA,NA,NA,,NA,NA,NA,NA
"J84_D86","2011_2015",10,"SVI+UN","0.00","0.84(0.57,1.11)","1.44(1.14,1.74)","1.89(1.51,2.26)","0.0002","1.0027",2810,3443,"0.0002","1.0006",2421,2797,"0.0002","1.0008",2393,2708,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.18(-0.20,-0.14)","0.0002","1.0007",1795,2509,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J84_D86","2016_2020",15,"SVI+UN","0.00","0.75(0.48,1.01)","1.41(1.12,1.72)","1.86(1.50,2.23)","0.0002","1.0011",2867,3736,"0.0002","1.0018",2458,3266,"0.0002","1.0027",2590,3478,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.20(-0.23,-0.17)","0.0002","1.0030",1940,2842,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J84_D86","2021_2024",20,"SVI+UN","0.00","0.88(0.56,1.19)","1.49(1.13,1.85)","1.79(1.35,2.23)","0.0002","1.0007",2249,3389,"0.0002","1.0014",1809,2705,"0.0002","1.0021",1884,3320,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.16(-0.21,-0.12)","0.0002","1.0045",1494,2599,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
