ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
C61,2006_2010,5,SVI+SM+UN,0.00,"0.90(0.52,1.28)","1.53(1.10,1.95)","3.36(2.82,3.88)",0.0002,1.0006,2197,3228,0.0002,1.0020,1897,2902,0.0002,1.0016,1988,3354,"0.00(-0.04,0.05)",0.8471,1.0026,2472,3031,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.25(-0.28,-0.21)",0.0002,1.0024,2308,3516,,NA,NA,NA,NA,,NA,NA,NA,NA
"C61","2011_2015",10,"SVI+SM+UN","0.00","0.68(0.32,1.03)","1.59(1.19,1.98)","2.89(2.38,3.42)","0.0006","1.0024",3329,3576,"0.0002","1.0020",2619,3048,"0.0002","1.0002",2712,3430,"0.04(0.00,0.08)","0.0340","1.0023",2711,3010,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.18(-0.21,-0.14)","0.0002","1.0011",2917,3830,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C61","2016_2020",15,"SVI+SM+UN","0.00","0.67(0.34,1.00)","1.27(0.89,1.64)","2.49(2.02,2.95)","0.0002","1.0018",2823,3737,"0.0002","1.0021",2328,2850,"0.0002","1.0035",2342,3228,"0.04(0.00,0.07)","0.0277","1.0009",2716,3241,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.18(-0.22,-0.13)","0.0002","1.0018",1978,3062,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C61","2021_2024",20,"SVI+SM+UN","0.00","0.57(0.17,0.97)","1.27(0.79,1.74)","2.46(1.86,3.07)","0.0065","1.0029",3437,3687,"0.0002","1.0044",2584,3226,"0.0002","1.0048",2242,3148,"0.09(0.05,0.14)","0.0002","1.0024",2916,3648,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.10(-0.15,-0.04)","0.0002","1.0028",2393,3010,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
