ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
G30_F01_F03,2006_2010,5,SVI+PA+UN,0.00,"3.85(2.24,5.48)","8.07(6.28,9.91)","6.92(4.68,9.15)",0.0002,1.0025,2378,2671,0.0002,1.0037,2068,2619,0.0002,1.0033,2072,2854,,NA,NA,NA,NA,"0.75(0.65,0.87)",0.0002,1.0035,1834,2592,,NA,NA,NA,NA,"-1.30(-1.49,-1.11)",0.0002,1.0001,2415,3123,,NA,NA,NA,NA,,NA,NA,NA,NA
"G30_F01_F03","2011_2015",10,"SVI+PA+UN","0.00","3.67(1.91,5.40)","10.18(8.20,12.15)","10.93(8.45,13.40)","0.0002","1.0010",2587,3505,"0.0002","1.0010",2065,3103,"0.0002","1.0019",1909,2697,"",NA,"NA",NA,NA,"0.72(0.61,0.82)","0.0002","1.0015",1869,2372,"",NA,"NA",NA,NA,"-1.40(-1.62,-1.18)","0.0002","1.0016",1686,2539,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G30_F01_F03","2016_2020",15,"SVI+PA+UN","0.00","3.42(1.65,5.15)","8.84(6.83,10.79)","11.77(9.24,14.30)","0.0002","1.0003",2590,3175,"0.0002","1.0014",1918,3220,"0.0002","1.0008",2142,3174,"",NA,"NA",NA,NA,"0.61(0.50,0.72)","0.0002","1.0026",1923,2682,"",NA,"NA",NA,NA,"-1.13(-1.38,-0.87)","0.0002","1.0021",1829,2971,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G30_F01_F03","2021_2024",20,"SVI+PA+UN","0.00","3.38(1.50,5.31)","6.88(4.67,9.12)","10.85(8.04,13.65)","0.0006","1.0020",2682,3149,"0.0002","1.0042",2287,2668,"0.0002","1.0036",2302,2977,"",NA,"NA",NA,NA,"0.45(0.34,0.56)","0.0002","1.0012",1545,1785,"",NA,"NA",NA,NA,"-0.39(-0.68,-0.10)","0.0077","1.0067",1596,2467,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
