ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
C82_C85,2006_2010,5,SVI+SM+UN,0.00,"0.69(0.41,0.97)","1.17(0.84,1.50)","1.21(0.82,1.61)",0.0002,1.0001,2785,3470,0.0002,1.0004,2254,3173,0.0002,1.0015,2175,3322,"0.04(0.01,0.07)",0.0135,1.0017,2676,2995,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.25(-0.27,-0.22)",0.0002,1.0010,2275,3257,,NA,NA,NA,NA,,NA,NA,NA,NA
"C82_C85","2011_2015",10,"SVI+SM+UN","0.00","0.93(0.67,1.19)","1.41(1.10,1.72)","1.65(1.25,2.04)","0.0002","1.0019",3052,3836,"0.0002","1.0036",2219,3203,"0.0002","1.0025",2233,2993,"0.05(0.02,0.08)","0.0010","1.0024",2332,3270,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.18(-0.21,-0.15)","0.0002","1.0009",2077,3121,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C82_C85","2016_2020",15,"SVI+SM+UN","0.00","0.57(0.32,0.82)","1.10(0.80,1.39)","1.15(0.81,1.50)","0.0002","1.0013",3128,3662,"0.0002","1.0022",2553,3463,"0.0002","1.0014",2341,3480,"0.04(0.01,0.07)","0.0015","1.0020",2778,3347,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.17(-0.21,-0.14)","0.0002","1.0027",2189,2925,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C82_C85","2021_2024",20,"SVI+SM+UN","0.00","0.62(0.34,0.93)","1.09(0.75,1.44)","1.02(0.61,1.45)","0.0002","1.0008",2614,3427,"0.0002","1.0008",1819,2419,"0.0002","1.0018",1693,2846,"0.05(0.02,0.09)","0.0023","1.0006",2560,3289,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.14(-0.18,-0.10)","0.0002","1.0000",2126,2939,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
