ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
X60_X69,2006_2010,5,"1.0000(1.0000,1.0000)","1.4032(1.2263,1.6314)","1.8758(1.5968,2.2553)","1.9084(1.5659,2.3637)",NA,0.0002,0.0002,0.0002,1.0010,1.0017,1.0002,2773,2037,1621,3362,3022,2834
"X60_X69","2011_2015",10,"1.0000(1.0000,1.0000)","1.4394(1.2627,1.6715)","1.7858(1.5233,2.1248)","1.9664(1.6107,2.4190)",NA,"0.0002","0.0002","0.0002","1.0027","1.0033","1.0029",2692,2006,1667,3428,2678,2325
"X60_X69","2016_2020",15,"1.0000(1.0000,1.0000)","1.4287(1.2555,1.6514)","1.6747(1.4356,1.9744)","1.8053(1.4874,2.2087)",NA,"0.0002","0.0002","0.0002","1.0008","1.0019","1.0018",2531,1923,1598,3407,3096,2361
"X60_X69","2021_2024",20,"1.0000(1.0000,1.0000)","1.5169(1.2886,1.8381)","1.9193(1.5782,2.4114)","2.0398(1.6089,2.6613)",NA,"0.0002","0.0002","0.0002","0.9997","1.0000","1.0012",3240,2130,1836,3320,2970,2944
