ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
J40_J47_J60_J70_J84_D86_C34,2006_2010,5,"1.0000(1.0000,1.0000)","0.4917(-24.8283,28.5162)","-0.1497(-52.6605,59.2982)","-0.3717(-52.8375,60.9492)",NA,0.6284,0.6284,0.6284,1.0031,1.0033,1.0022,2037,1933,1970,2780,2671,2802
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"1.0000(1.0000,1.0000)","1.6113(1.3189,2.2926)","2.2944(1.6982,3.7630)","2.3361(1.7137,3.8406)",NA,"0.0002","0.0002","0.0002","1.0035","1.0034","1.0041",1630,1341,1362,2187,2409,2442
"J40_J47_J60_J70_J84_D86_C34","2016_2020",15,"1.0000(1.0000,1.0000)","1.4037(1.2505,1.6616)","1.8546(1.5482,2.3853)","1.9609(1.6089,2.5700)",NA,"0.0002","0.0002","0.0002","1.0025","1.0039","1.0031",1767,1547,1595,2377,2388,2190
"J40_J47_J60_J70_J84_D86_C34","2021_2024",20,"1.0000(1.0000,1.0000)","1.3071(1.2145,1.4423)","1.6173(1.4549,1.8562)","1.7393(1.5425,2.0297)",NA,"0.0002","0.0002","0.0002","1.0008","1.0015","1.0015",2749,2263,2181,3142,3052,2838
