ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
X60_X69,2006_2010,5,SVI+UN+PD+DB,0.00,"0.35(0.23,0.48)","0.77(0.62,0.91)","0.79(0.58,1.01)",0.0002,1.0010,2773,3362,0.0002,1.0017,2037,3022,0.0002,1.0002,1621,2834,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,"-0.10(-0.11,-0.08)",0.0002,1.0006,2364,3205,"0.00(0.00,0.00)",0.0002,1.0003,3947,4036,"-0.16(-0.20,-0.12)",0.0002,1.0016,1525,2714
"X60_X69","2011_2015",10,"SVI+UN+PD+DB","0.00","0.40(0.28,0.53)","0.72(0.56,0.89)","0.89(0.66,1.12)","0.0002","1.0027",2692,3428,"0.0002","1.0033",2006,2678,"0.0002","1.0029",1667,2325,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.07(-0.08,-0.05)","0.0002","1.0042",2191,3003,"0.00(0.00,0.00)","0.0002","1.0011",4030,3690,"-0.16(-0.20,-0.12)","0.0002","1.0011",1901,2953
"X60_X69","2016_2020",15,"SVI+UN+PD+DB","0.00","0.35(0.24,0.46)","0.55(0.42,0.69)","0.66(0.46,0.85)","0.0002","1.0008",2531,3407,"0.0002","1.0019",1923,3096,"0.0002","1.0018",1598,2361,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.06(-0.08,-0.05)","0.0002","1.0016",1962,2978,"0.00(0.00,0.00)","0.0002","0.9999",4131,3779,"-0.13(-0.17,-0.10)","0.0002","1.0019",1851,2697
"X60_X69","2021_2024",20,"SVI+UN+PD+DB","0.00","0.34(0.22,0.45)","0.60(0.46,0.74)","0.68(0.48,0.87)","0.0002","0.9997",3240,3320,"0.0002","1.0000",2130,2970,"0.0002","1.0012",1836,2944,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.06(-0.08,-0.05)","0.0002","1.0015",2258,2910,"0.00(0.00,0.00)","0.0002","1.0016",4046,3899,"-0.12(-0.16,-0.08)","0.0002","1.0017",1814,2741
