ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
I10_I15,2006_2010,5,"1.0000(1.0000,1.0000)","1.1428(1.0614,1.2295)","1.3520(1.2420,1.4781)","1.8443(1.6719,2.0477)",NA,0.0002,0.0002,0.0002,1.0006,1.0007,1.0003,2647,2376,2415,3113,2693,3003
"I10_I15","2011_2015",10,"1.1170(0.9153,1.3657)","1.2829(1.0680,1.5375)","1.5139(1.2874,1.7962)","2.0377(1.7527,2.3905)","0.2872","0.0065","0.0002","0.0002","1.0021","1.0036","1.0034",2292,1840,1857,3122,2718,2862
"I10_I15","2016_2020",15,"1.5816(1.2838,1.9168)","1.7260(1.4259,2.0673)","1.9763(1.6519,2.3461)","2.5105(2.1320,2.9604)","0.0006","0.0002","0.0002","0.0002","1.0021","1.0031","1.0042",2636,2087,2084,3247,2681,2737
"I10_I15","2021_2024",20,"2.5579(2.1094,3.0800)","2.6699(2.2337,3.1975)","3.0431(2.5740,3.6066)","3.7937(3.2546,4.4697)","0.0002","0.0002","0.0002","0.0002","1.0010","1.0039","1.0013",2254,1792,1732,3120,2742,2512
