ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
X70_X84,2006_2010,5,"1.0000(1.0000,1.0000)","1.3768(1.2780,1.5029)","1.6621(1.5137,1.8645)","1.8021(1.6048,2.0612)",NA,0.0002,0.0002,0.0002,1.0036,1.0065,1.0088,1740,1216,1008,2903,2230,2155
"X70_X84","2011_2015",10,"1.0000(1.0000,1.0000)","1.3717(1.2766,1.4831)","1.6515(1.5067,1.8166)","1.7889(1.5951,2.0134)",NA,"0.0002","0.0002","0.0002","1.0006","1.0010","1.0010",2450,1837,1560,3167,3032,2823
"X70_X84","2016_2020",15,"1.0000(1.0000,1.0000)","1.3384(1.2468,1.4414)","1.6035(1.4653,1.7604)","1.6737(1.4956,1.8888)",NA,"0.0002","0.0002","0.0002","1.0003","1.0014","1.0019",1860,1458,1218,2959,2605,2219
"X70_X84","2021_2024",20,"1.0000(1.0000,1.0000)","1.3926(1.2818,1.5199)","1.6668(1.5066,1.8566)","1.8765(1.6591,2.1333)",NA,"0.0002","0.0002","0.0002","1.0001","1.0022","1.0024",2564,1828,1652,3264,2463,2605
