ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,B_rhat,B_ess_bulk,B_ess_tail,C_p,C_rhat,C_ess_bulk,C_ess_tail,D_p,D_rhat,D_ess_bulk,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
G20,2006_2010,5,SVI+PA+UN,0.00,"0.82(0.50,1.14)","1.41(1.04,1.77)","1.46(1.00,1.93)",0.0002,1.0006,2758,3773,0.0002,1.0013,2273,3214,0.0002,1.0022,1930,3158,,NA,NA,NA,NA,"0.14(0.11,0.18)",0.0002,1.0036,1615,2576,,NA,NA,NA,NA,"-0.26(-0.29,-0.22)",0.0002,1.0021,2201,2900,,NA,NA,NA,NA,,NA,NA,NA,NA
"G20","2011_2015",10,"SVI+PA+UN","0.00","1.04(0.69,1.39)","1.56(1.15,1.96)","1.71(1.17,2.24)","0.0002","1.0006",2019,2942,"0.0002","1.0021",1609,2404,"0.0002","1.0038",1493,2635,"",NA,"NA",NA,NA,"0.13(0.10,0.17)","0.0002","1.0069",1306,2145,"",NA,"NA",NA,NA,"-0.23(-0.28,-0.19)","0.0002","1.0029",1605,2512,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20","2016_2020",15,"SVI+PA+UN","0.00","0.74(0.36,1.10)","1.58(1.13,2.01)","1.68(1.11,2.25)","0.0006","1.0011",2486,3395,"0.0002","1.0024",2033,2866,"0.0002","1.0017",1704,2889,"",NA,"NA",NA,NA,"0.10(0.06,0.14)","0.0002","1.0027",1485,2365,"",NA,"NA",NA,NA,"-0.30(-0.36,-0.25)","0.0002","1.0013",1813,2877,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20","2021_2024",20,"SVI+PA+UN","0.00","0.71(0.27,1.16)","1.25(0.73,1.75)","1.22(0.55,1.89)","0.0019","1.0010",2387,3640,"0.0002","1.0014",1909,3052,"0.0015","1.0027",1768,2784,"",NA,"NA",NA,NA,"0.10(0.06,0.15)","0.0002","1.0020",1608,2681,"",NA,"NA",NA,NA,"-0.19(-0.26,-0.12)","0.0002","1.0037",1631,2556,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
