ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C34,2006_2010,5,"1.0000(1.0000,1.0000)","1.0617(1.0369,1.0869)","1.1265(1.0971,1.1569)","1.1354(1.0993,1.1723)",NA,0.0002,0.0002,0.0002,1.0004,1.0016,1.0007,2853,2142,2183,3393,2828,3039
"C34","2011_2015",10,"0.9056(0.8486,0.9655)","0.9663(0.9097,1.0263)","1.0334(0.9749,1.0931)","1.0455(0.9862,1.1081)","0.0023","0.2677","0.2781","0.1443","1.0008","1.0026","1.0018",2969,2460,2410,3245,3229,3062
"C34","2016_2020",15,"0.7674(0.7167,0.8215)","0.8134(0.7618,0.8664)","0.8589(0.8069,0.9123)","0.8821(0.8289,0.9385)","0.0002","0.0002","0.0002","0.0002","1.0040","1.0019","1.0046",2383,1843,1815,3276,2998,2739
"C34","2021_2024",20,"0.8357(0.7759,0.8993)","0.8753(0.8148,0.9386)","0.9119(0.8516,0.9762)","0.9543(0.8904,1.0219)","0.0002","0.0002","0.0056","0.1668","1.0013","1.0018","1.0013",2616,2461,2313,3636,3491,2813
