ICD_Code,AAMR_Period,Lag,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
C00_C97,2006_2010,5,"1.0000(1.0000,1.0000)","1.1139(1.0703,1.1716)","1.2238(1.1551,1.3172)","1.3158(1.2237,1.4409)",NA,0.0002,0.0002,0.0002,1.0028,1.0042,1.0031,1807,1262,1316,2494,2273,2267
"C00_C97","2011_2015",10,"1.0000(1.0000,1.0000)","1.0580(1.0397,1.0776)","1.1118(1.0883,1.1364)","1.1567(1.1270,1.1889)",NA,"0.0002","0.0002","0.0002","1.0025","1.0019","1.0007",2394,1974,1976,3433,2809,2788
"C00_C97","2016_2020",15,"1.0000(1.0000,1.0000)","1.0502(1.0331,1.0678)","1.0991(1.0780,1.1205)","1.1614(1.1346,1.1885)",NA,"0.0002","0.0002","0.0002","1.0009","1.0017","1.0012",3336,2744,2775,3623,3751,3465
"C00_C97","2021_2024",20,"1.0000(1.0000,1.0000)","1.0343(1.0154,1.0537)","1.0702(1.0477,1.0933)","1.1335(1.1060,1.1620)",NA,"0.0002","0.0002","0.0002","1.0001","1.0006","1.0017",3645,3050,2915,3826,3944,3460
