ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
G30,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
G30,2000_2005,2006_2010,5,Typology_Farming,Q2,1.2276,1.0673,1.3918,22.7579,0.0047
G30,2000_2005,2006_2010,5,Typology_Farming,Q3,1.3067,1.1064,1.5194,30.6693,0.0022
G30,2000_2005,2006_2010,5,Typology_Farming,Q4,1.2487,1.0059,1.5066,24.8699,0.0457
G30,2000_2005,2006_2010,5,Typology_Farming,Q5,1.1808,0.7835,1.608,18.0829,0.4006
"G30","2000_2005","2011_2015",10,"Typology_Farming","Q1",1.1012,0.9064,1.311,10.116,"0.3232"
"G30","2000_2005","2011_2015",10,"Typology_Farming","Q2",1.2703,1.0545,1.5187,27.0274,"0.0137"
"G30","2000_2005","2011_2015",10,"Typology_Farming","Q3",1.317,1.0603,1.6004,31.6963,"0.0122"
"G30","2000_2005","2011_2015",10,"Typology_Farming","Q4",1.3257,1.0195,1.6561,32.5672,"0.0367"
"G30","2000_2005","2011_2015",10,"Typology_Farming","Q5",1.2304,0.7991,1.6991,23.0391,"0.3147"
"G30","2000_2005","2016_2020",15,"Typology_Farming","Q1",1.3136,1.1018,1.553,31.3634,"0.0037"
"G30","2000_2005","2016_2020",15,"Typology_Farming","Q2",1.4973,1.2487,1.7789,49.7265,"0.0002"
"G30","2000_2005","2016_2020",15,"Typology_Farming","Q3",1.6511,1.3655,1.971,65.1092,"0.0002"
"G30","2000_2005","2016_2020",15,"Typology_Farming","Q4",1.4726,1.1554,1.8245,47.2585,"0.0042"
"G30","2000_2005","2016_2020",15,"Typology_Farming","Q5",1.3117,0.8688,1.7967,31.169,"0.1972"
"G30","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"G30","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.0414,0.889,1.2015,4.1391,"0.6041"
"G30","2006_2010","2011_2015",5,"Typology_Farming","Q3",1.0092,0.8278,1.2099,0.9154,"0.9450"
"G30","2006_2010","2011_2015",5,"Typology_Farming","Q4",0.9965,0.7977,1.2128,-0.3476,"0.9490"
"G30","2006_2010","2011_2015",5,"Typology_Farming","Q5",1.0466,0.8227,1.2856,4.6565,"0.6901"
"G30","2006_2010","2016_2020",10,"Typology_Farming","Q1",1.1802,0.9783,1.4163,18.0221,"0.0802"
"G30","2006_2010","2016_2020",10,"Typology_Farming","Q2",1.1977,0.9719,1.4582,19.7696,"0.0852"
"G30","2006_2010","2016_2020",10,"Typology_Farming","Q3",1.2922,1.0385,1.5769,29.2228,"0.0217"
"G30","2006_2010","2016_2020",10,"Typology_Farming","Q4",1.2858,1.0215,1.5827,28.5841,"0.0322"
"G30","2006_2010","2016_2020",10,"Typology_Farming","Q5",1.1509,0.8816,1.4582,15.0913,"0.3097"
"G30","2000_2005","2006_2010",5,"Typology_Mining","Q1",1,1,1,0,NA
"G30","2000_2005","2006_2010",5,"Typology_Mining","Q2",1.1485,0.9517,1.3682,14.8505,"0.1467"
"G30","2000_2005","2006_2010",5,"Typology_Mining","Q3",1.2846,1.0523,1.5528,28.4555,"0.0147"
"G30","2000_2005","2006_2010",5,"Typology_Mining","Q4",1.2584,1.0069,1.5459,25.8367,"0.0467"
"G30","2000_2005","2006_2010",5,"Typology_Mining","Q5",1.0536,0.7139,1.3937,5.3633,"0.7696"
"G30","2000_2005","2011_2015",10,"Typology_Mining","Q1",1.0042,0.7934,1.2531,0.4151,"0.9915"
"G30","2000_2005","2011_2015",10,"Typology_Mining","Q2",1.1385,0.908,1.4084,13.8519,"0.2777"
"G30","2000_2005","2011_2015",10,"Typology_Mining","Q3",1.2891,1.0133,1.5963,28.9062,"0.0362"
"G30","2000_2005","2011_2015",10,"Typology_Mining","Q4",1.2356,0.9358,1.5739,23.5591,"0.1312"
"G30","2000_2005","2011_2015",10,"Typology_Mining","Q5",1.241,0.8512,1.6724,24.0963,"0.2402"
"G30","2000_2005","2016_2020",15,"Typology_Mining","Q1",1.3321,1.0669,1.6453,33.2064,"0.0132"
"G30","2000_2005","2016_2020",15,"Typology_Mining","Q2",1.4829,1.1859,1.8374,48.2907,"0.0017"
"G30","2000_2005","2016_2020",15,"Typology_Mining","Q3",1.3877,1.0923,1.7361,38.7681,"0.0057"
"G30","2000_2005","2016_2020",15,"Typology_Mining","Q4",1.5547,1.2026,1.9578,55.4653,"0.0002"
"G30","2000_2005","2016_2020",15,"Typology_Mining","Q5",1.4791,1.0537,1.9699,47.911,"0.0302"
"G30","2006_2010","2011_2015",5,"Typology_Mining","Q1",1,1,1,0,NA
"G30","2006_2010","2011_2015",5,"Typology_Mining","Q2",1.0279,0.8364,1.2364,2.7936,"0.8175"
"G30","2006_2010","2011_2015",5,"Typology_Mining","Q3",1.0611,0.863,1.2833,6.1083,"0.5826"
