ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
G30_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
G30_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q2,1.1708,1.0636,1.2865,17.0823,0.0012
G30_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q3,1.1887,1.0487,1.3312,18.8652,0.0082
G30_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q4,1.1871,1.0153,1.3583,18.7051,0.0397
G30_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q5,1.1182,0.8997,1.3376,11.8234,0.2807
"G30_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q1",1.2022,1.0687,1.3478,20.2204,"0.0032"
"G30_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q2",1.3922,1.2374,1.5574,39.2171,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q3",1.4489,1.2643,1.6414,44.889,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q4",1.4175,1.2122,1.6392,41.7546,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q5",1.2904,1.0217,1.5674,29.0378,"0.0302"
"G30_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q1",1.2373,1.1077,1.3739,23.7278,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q2",1.432,1.2782,1.6032,43.196,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q3",1.5048,1.3211,1.6989,50.4821,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q4",1.4502,1.2397,1.6707,45.0175,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q5",1.2862,1.0246,1.5605,28.615,"0.0337"
"G30_F01_F03","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"G30_F01_F03","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.0463,0.9442,1.1515,4.6265,"0.3767"
