ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
"G12.2","2000_2005","2016_2020",15,"LandUse_Urban","Q1",1.5334,0.1964,5.5771,53.3439,"0.9890"
"G12.2","2000_2005","2016_2020",15,"LandUse_Urban","Q2",0.644,0.1521,1.9848,-35.6025,"0.2412"
"G12.2","2000_2005","2016_2020",15,"LandUse_Urban","Q3",1.0766,0.2847,3.3509,7.6601,"0.6321"
"G12.2","2000_2005","2016_2020",15,"LandUse_Urban","Q4",0.8608,0.2222,2.6642,-13.921,"0.4141"
"G12.2","2000_2005","2016_2020",15,"LandUse_Urban","Q5",1.1257,0.2947,3.5127,12.5722,"0.6596"
"G12.2","2006_2010","2011_2015",5,"LandUse_Urban","Q1",1,1,1,0,NA
"G12.2","2006_2010","2011_2015",5,"LandUse_Urban","Q2",1.1535,0.9097,1.4678,15.3462,"0.2572"
"G12.2","2006_2010","2011_2015",5,"LandUse_Urban","Q3",1.1659,0.8804,1.5186,16.5868,"0.2962"
"G12.2","2006_2010","2011_2015",5,"LandUse_Urban","Q4",1.1904,0.9252,1.5316,19.039,"0.2092"
"G12.2","2006_2010","2011_2015",5,"LandUse_Urban","Q5",1.1526,0.8911,1.4931,15.2578,"0.3052"
"G12.2","2006_2010","2016_2020",10,"LandUse_Urban","Q1",0.8584,0.6213,1.1664,-14.1553,"0.3042"
"G12.2","2006_2010","2016_2020",10,"LandUse_Urban","Q2",0.9428,0.697,1.2479,-5.7238,"0.6216"
"G12.2","2006_2010","2016_2020",10,"LandUse_Urban","Q3",1.0855,0.8202,1.4262,8.5525,"0.6091"
"G12.2","2006_2010","2016_2020",10,"LandUse_Urban","Q4",0.98,0.7451,1.2897,-2.0018,"0.8120"
"G12.2","2006_2010","2016_2020",10,"LandUse_Urban","Q5",1.0668,0.8191,1.3805,6.6794,"0.6821"
