ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
G30_F01_F03,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
G30_F01_F03,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.2293,1.1636,1.3015,22.934,0.0002
G30_F01_F03,2000_2005,2006_2010,5,LandUse_Natural,Q3,1.3388,1.2639,1.4202,33.8784,0.0002
G30_F01_F03,2000_2005,2006_2010,5,LandUse_Natural,Q4,1.4556,1.3741,1.5534,45.5591,0.0002
G30_F01_F03,2000_2005,2006_2010,5,LandUse_Natural,Q5,1.6287,1.5295,1.7337,62.8747,0.0002
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Natural","Q1",1.2203,1.0916,1.3595,22.0285,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.4518,1.3085,1.6086,45.1805,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.5313,1.3829,1.6894,53.1296,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Natural","Q4",1.6748,1.5167,1.8452,67.4801,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Natural","Q5",1.8612,1.6882,2.0457,86.1178,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Natural","Q1",1.2741,1.1426,1.4112,27.4091,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Natural","Q2",1.4972,1.3564,1.6519,49.7242,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Natural","Q3",1.5295,1.3848,1.6871,52.949,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Natural","Q4",1.6496,1.4977,1.8174,64.9587,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Natural","Q5",1.8259,1.6562,2.007,82.5936,"0.0002"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.1142,1.0569,1.176,11.4173,"0.0002"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Natural","Q3",1.1931,1.1295,1.2592,19.306,"0.0002"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Natural","Q4",1.1928,1.1276,1.2608,19.281,"0.0002"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Natural","Q5",1.1903,1.1193,1.2665,19.0317,"0.0002"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Natural","Q1",1.0401,0.9357,1.1546,4.0139,"0.4596"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Natural","Q2",1.1203,1.0103,1.2411,12.0319,"0.0282"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Natural","Q3",1.1835,1.0703,1.3072,18.3492,"0.0017"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Natural","Q4",1.1623,1.0517,1.2854,16.2323,"0.0067"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Natural","Q5",1.146,1.0317,1.2713,14.6026,"0.0142"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q2",1.0314,0.9436,1.1246,3.1448,"0.5116"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q3",1.1125,1.0226,1.2045,11.2472,"0.0142"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q4",1.1799,1.0805,1.2839,17.9868,"0.0002"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q5",1.2272,1.1212,1.3432,22.7233,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q1",1.1757,1.0354,1.3304,17.569,"0.0122"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q2",1.2118,1.061,1.3727,21.1835,"0.0017"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q3",1.3201,1.164,1.4902,32.0126,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q4",1.3896,1.2307,1.5623,38.9564,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q5",1.4383,1.2764,1.6165,43.828,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q1",1.2221,1.0859,1.3772,22.212,"0.0007"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q2",1.2152,1.0707,1.3773,21.5152,"0.0022"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q3",1.304,1.1548,1.4684,30.3971,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q4",1.3332,1.1804,1.4993,33.3243,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q5",1.4614,1.2984,1.6383,46.1361,"0.0002"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q2",1.069,0.9898,1.1513,6.8977,"0.0922"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q3",1.0855,1.0067,1.166,8.5477,"0.0392"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q4",1.085,0.9987,1.1739,8.5043,"0.0532"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q5",1.1094,1.0192,1.2013,10.9418,"0.0172"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q1",1.0308,0.9053,1.1703,3.0773,"0.6666"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q2",1.071,0.9379,1.2238,7.104,"0.3047"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q3",1.0999,0.967,1.2531,9.9916,"0.1387"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q4",1.0796,0.9447,1.2263,7.9578,"0.2627"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q5",1.1174,0.9842,1.2704,11.739,"0.0932"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Agricultural","Q2",1.0678,0.9949,1.1454,6.7812,"0.0752"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Agricultural","Q3",1.135,1.0634,1.2134,13.4951,"0.0007"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Agricultural","Q4",1.1992,1.1213,1.283,19.9204,"0.0002"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Agricultural","Q5",1.2994,1.2134,1.3894,29.9377,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Agricultural","Q1",1.1997,1.0941,1.3127,19.9665,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Agricultural","Q2",1.2847,1.1769,1.4,28.4655,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Agricultural","Q3",1.3164,1.2102,1.4329,31.6387,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Agricultural","Q4",1.4023,1.2931,1.5217,40.2305,"0.0002"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Agricultural","Q5",1.5597,1.4453,1.6884,55.9664,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Agricultural","Q1",1.2732,1.1698,1.3878,27.3208,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Agricultural","Q2",1.3525,1.2451,1.4717,35.2484,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Agricultural","Q3",1.3721,1.269,1.4883,37.2116,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Agricultural","Q4",1.4725,1.3659,1.5904,47.245,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Agricultural","Q5",1.5804,1.4655,1.7073,58.0377,"0.0002"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Agricultural","Q2",1.0597,1.0017,1.1195,5.9705,"0.0427"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Agricultural","Q3",1.1258,1.06,1.1932,12.5815,"0.0002"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Agricultural","Q4",1.1597,1.0904,1.2298,15.9682,"0.0002"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Agricultural","Q5",1.1994,1.1316,1.2681,19.9447,"0.0002"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Agricultural","Q1",1.0626,0.9856,1.1461,6.2649,"0.1117"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Agricultural","Q2",1.1038,1.0241,1.1862,10.3831,"0.0112"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Agricultural","Q3",1.1699,1.0907,1.2576,16.9896,"0.0002"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Agricultural","Q4",1.2066,1.1248,1.2934,20.6616,"0.0002"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Agricultural","Q5",1.2203,1.1383,1.3067,22.0303,"0.0002"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Urban","Q1",1,1,1,0,NA
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Urban","Q2",1.1247,0.9799,1.2893,12.469,"0.1087"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Urban","Q3",1.0238,0.8874,1.1639,2.3756,"0.7536"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Urban","Q4",1.0102,0.8888,1.1436,1.0153,"0.8880"
"G30_F01_F03","2000_2005","2006_2010",5,"LandUse_Urban","Q5",1.1475,1.0298,1.282,14.7482,"0.0102"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Urban","Q1",1.221,1.0313,1.4436,22.1049,"0.0212"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Urban","Q2",1.3259,1.0905,1.5938,32.5866,"0.0032"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Urban","Q3",1.3395,1.1331,1.5845,33.9501,"0.0017"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Urban","Q4",1.2452,1.0552,1.4616,24.5232,"0.0052"
"G30_F01_F03","2000_2005","2011_2015",10,"LandUse_Urban","Q5",1.3541,1.1703,1.5698,35.4063,"0.0002"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Urban","Q1",1.2168,1.0237,1.4509,21.6825,"0.0242"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Urban","Q2",1.2027,0.9695,1.4738,20.2709,"0.0907"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Urban","Q3",1.3075,1.0864,1.5631,30.7458,"0.0037"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Urban","Q4",1.2708,1.076,1.5004,27.0821,"0.0042"
"G30_F01_F03","2000_2005","2016_2020",15,"LandUse_Urban","Q5",1.3353,1.1514,1.5499,33.5301,"0.0002"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Urban","Q1",1,1,1,0,NA
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Urban","Q2",1.0537,0.9638,1.1476,5.3692,"0.2517"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Urban","Q3",1.1055,1.0096,1.2087,10.5528,"0.0312"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Urban","Q4",1.0426,0.9542,1.1384,4.2644,"0.3602"
"G30_F01_F03","2006_2010","2011_2015",5,"LandUse_Urban","Q5",1.0469,0.9599,1.1354,4.6856,"0.2912"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Urban","Q1",1.0304,0.9093,1.1636,3.0404,"0.6471"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Urban","Q2",1.0049,0.8684,1.1502,0.489,"0.9845"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Urban","Q3",1.0943,0.9518,1.2436,9.4258,"0.2002"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Urban","Q4",1.0183,0.8891,1.1607,1.828,"0.8275"
"G30_F01_F03","2006_2010","2016_2020",10,"LandUse_Urban","Q5",1.051,0.9253,1.1824,5.0987,"0.4361"
