ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C82_C85,2000_2005,2006_2010,5,LandUse_Natural,Q1,1,1,1,0,NA
C82_C85,2000_2005,2006_2010,5,LandUse_Natural,Q2,1.6891,1.5284,1.874,68.9078,0.0002
C82_C85,2000_2005,2006_2010,5,LandUse_Natural,Q3,1.9515,1.757,2.1797,95.1469,0.0002
C82_C85,2000_2005,2006_2010,5,LandUse_Natural,Q4,2.0427,1.8292,2.2908,104.2655,0.0002
C82_C85,2000_2005,2006_2010,5,LandUse_Natural,Q5,2.205,1.9706,2.4731,120.4961,0.0002
"C82_C85","2000_2005","2011_2015",10,"LandUse_Natural","Q1",0.9842,0.8284,1.1563,-1.582,"0.8250"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Natural","Q2",1.4996,1.2958,1.7378,49.9568,"0.0002"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Natural","Q3",1.7438,1.5161,2.0101,74.3817,"0.0002"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Natural","Q4",1.9792,1.7308,2.2585,97.9163,"0.0002"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Natural","Q5",1.9931,1.7461,2.277,99.3063,"0.0002"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Natural","Q1",0.8364,0.6971,0.9946,-16.3622,"0.0437"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Natural","Q2",1.3972,1.2029,1.617,39.716,"0.0002"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Natural","Q3",1.5646,1.3589,1.7954,56.4599,"0.0002"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Natural","Q4",1.6893,1.4692,1.9358,68.9294,"0.0002"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Natural","Q5",1.8077,1.5743,2.0708,80.7712,"0.0002"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Natural","Q1",1,1,1,0,NA
"C82_C85","2006_2010","2011_2015",5,"LandUse_Natural","Q2",1.2327,1.1091,1.3616,23.2685,"0.0002"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Natural","Q3",1.3685,1.2344,1.5154,36.8464,"0.0002"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Natural","Q4",1.394,1.2495,1.5495,39.4004,"0.0002"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Natural","Q5",1.4009,1.2459,1.5626,40.0934,"0.0002"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Natural","Q1",0.9164,0.7907,1.0564,-8.3594,"0.2287"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Natural","Q2",1.1236,0.9838,1.2776,12.355,"0.0797"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Natural","Q3",1.1948,1.0499,1.3485,19.4769,"0.0042"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Natural","Q4",1.2247,1.0727,1.3824,22.4708,"0.0027"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Natural","Q5",1.2277,1.0722,1.3926,22.774,"0.0032"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C82_C85","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q2",1.3784,1.1696,1.6223,37.8371,"0.0007"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q3",1.4263,1.2184,1.6671,42.6337,"0.0002"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q4",1.4953,1.255,1.7688,49.5297,"0.0002"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Water_Sensitive","Q5",1.5005,1.2579,1.7801,50.0464,"0.0002"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q1",0.7765,0.5958,0.9873,-22.3545,"0.0377"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q2",1.0207,0.8234,1.2486,2.0749,"0.8815"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q3",1.3279,1.0968,1.6003,32.7947,"0.0052"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q4",1.3768,1.1384,1.6602,37.6818,"0.0007"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Water_Sensitive","Q5",1.3955,1.1521,1.6715,39.5478,"0.0012"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q1",0.7251,0.5737,0.9076,-27.4925,"0.0047"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q2",1.0335,0.8463,1.2522,3.3514,"0.7751"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q3",1.2408,1.0249,1.4872,24.079,"0.0257"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q4",1.2558,1.0399,1.5092,25.58,"0.0192"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Water_Sensitive","Q5",1.1824,0.9853,1.4191,18.2447,"0.0787"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q1",1,1,1,0,NA
"C82_C85","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q2",1.2611,1.0358,1.5324,26.1127,"0.0217"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q3",1.2458,1.0312,1.5164,24.5845,"0.0252"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q4",1.2114,0.9879,1.4929,21.1353,"0.0657"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Water_Sensitive","Q5",1.1799,0.9603,1.4624,17.9935,"0.1267"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q1",0.9111,0.6895,1.179,-8.8934,"0.4431"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q2",1.1213,0.8955,1.3965,12.1274,"0.3497"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q3",1.1311,0.9027,1.4147,13.1103,"0.2992"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q4",1.0968,0.8719,1.3557,9.6847,"0.4366"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Water_Sensitive","Q5",1.1123,0.8889,1.3745,11.2262,"0.3687"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"C82_C85","2000_2005","2006_2010",5,"LandUse_Agricultural","Q2",1.3436,1.146,1.5731,34.3649,"0.0012"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Agricultural","Q3",1.7414,1.4902,2.0359,74.1408,"0.0002"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Agricultural","Q4",1.8811,1.6185,2.1856,88.1139,"0.0002"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Agricultural","Q5",1.9569,1.6717,2.2985,95.6899,"0.0002"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Agricultural","Q1",0.9205,0.7308,1.1445,-7.9494,"0.4401"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Agricultural","Q2",1.1625,0.9587,1.4085,16.2463,"0.1332"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Agricultural","Q3",1.55,1.2984,1.8453,55.0022,"0.0002"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Agricultural","Q4",1.6915,1.424,2.0081,69.1503,"0.0002"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Agricultural","Q5",1.7528,1.4796,2.0764,75.2843,"0.0002"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Agricultural","Q1",0.8175,0.6419,1.0286,-18.248,"0.0917"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Agricultural","Q2",1.0964,0.9011,1.3326,9.638,"0.3752"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Agricultural","Q3",1.3636,1.1359,1.633,36.3636,"0.0007"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Agricultural","Q4",1.5501,1.3089,1.8401,55.01,"0.0002"
"C82_C85","2000_2005","2016_2020",15,"LandUse_Agricultural","Q5",1.6445,1.3879,1.9579,64.4522,"0.0002"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Agricultural","Q1",1,1,1,0,NA
"C82_C85","2006_2010","2011_2015",5,"LandUse_Agricultural","Q2",1.4003,1.2144,1.6074,40.0287,"0.0002"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Agricultural","Q3",1.5225,1.3046,1.7532,52.2542,"0.0002"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Agricultural","Q4",1.5561,1.3319,1.7931,55.6126,"0.0002"
"C82_C85","2006_2010","2011_2015",5,"LandUse_Agricultural","Q5",1.5603,1.3461,1.7927,56.0348,"0.0002"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Agricultural","Q1",0.971,0.8041,1.1683,-2.8968,"0.7231"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Agricultural","Q2",1.226,1.0369,1.4324,22.5982,"0.0227"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Agricultural","Q3",1.3653,1.1644,1.5784,36.5258,"0.0007"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Agricultural","Q4",1.4087,1.2018,1.6217,40.8721,"0.0002"
"C82_C85","2006_2010","2016_2020",10,"LandUse_Agricultural","Q5",1.4303,1.2212,1.6444,43.0322,"0.0002"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Urban","Q1",1,1,1,0,NA
"C82_C85","2000_2005","2006_2010",5,"LandUse_Urban","Q2",0.4953,-89.3353,76.2821,-50.4747,"0.1997"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Urban","Q3",1.7308,-88.6133,79.6784,73.0824,"0.1997"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Urban","Q4",1.4634,-88.4648,79.4798,46.3371,"0.1997"
"C82_C85","2000_2005","2006_2010",5,"LandUse_Urban","Q5",1.8256,-94.5599,82.9273,82.5619,"0.1997"
"C82_C85","2000_2005","2011_2015",10,"LandUse_Urban","Q1",4.0246,-74.7052,70.8452,302.4555,"0.2192"
