ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q2,1.1794,1.0741,1.2922,17.9384,0.0022
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q3,1.1814,1.0551,1.3098,18.1371,0.0032
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q4,1.1898,1.0396,1.3441,18.9805,0.0142
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,Typology_Farming,Q5,1.1029,0.9019,1.3117,10.2928,0.2987
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q1",1.1806,1.0635,1.3078,18.0613,"0.0022"
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q2",1.3783,1.2365,1.5294,37.833,"0.0002"
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q3",1.434,1.2699,1.6065,43.4046,"0.0002"
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q4",1.3861,1.1935,1.5824,38.6129,"0.0007"
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Farming","Q5",1.2518,1.0243,1.4858,25.1821,"0.0277"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q1",1.2395,1.1166,1.3653,23.95,"0.0002"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q2",1.431,1.2893,1.5873,43.1035,"0.0002"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q3",1.485,1.3169,1.6631,48.497,"0.0002"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q4",1.4402,1.2557,1.6398,44.0244,"0.0002"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Farming","Q5",1.2813,1.0421,1.5217,28.13,"0.0192"
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.0546,0.9597,1.1564,5.4578,"0.2582"
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Farming","Q3",1.0438,0.9312,1.1616,4.3846,"0.4746"
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Farming","Q4",1.0669,0.9445,1.1851,6.69,"0.2602"
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Farming","Q5",1.0366,0.9099,1.1697,3.6584,"0.5811"
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"Typology_Farming","Q1",1.055,0.957,1.156,5.5031,"0.2812"
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"Typology_Farming","Q2",1.0739,0.963,1.1963,7.3945,"0.2202"
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"Typology_Farming","Q3",1.11,0.9756,1.2475,10.9992,"0.1142"
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"Typology_Farming","Q4",1.1397,1.0065,1.2853,13.9686,"0.0407"
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"Typology_Farming","Q5",1.0809,0.9345,1.2373,8.0918,"0.3007"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"Typology_Mining","Q1",1,1,1,0,NA
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"Typology_Mining","Q2",1.0703,0.9579,1.1883,7.0312,"0.2162"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"Typology_Mining","Q3",1.0883,0.9664,1.2174,8.8304,"0.1582"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"Typology_Mining","Q4",1.1339,0.995,1.2731,13.3919,"0.0592"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"Typology_Mining","Q5",0.9942,0.8346,1.1585,-0.5807,"0.9305"
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Mining","Q1",1.141,1.0017,1.2888,14.1014,"0.0457"
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Mining","Q2",1.2418,1.0859,1.4119,24.1848,"0.0017"
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Mining","Q3",1.2798,1.1186,1.4593,27.9754,"0.0007"
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Mining","Q4",1.2584,1.0781,1.4547,25.8404,"0.0052"
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"Typology_Mining","Q5",1.1753,0.9704,1.3898,17.5256,"0.0952"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Mining","Q1",1.1699,1.0339,1.3158,16.9887,"0.0102"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Mining","Q2",1.2974,1.1399,1.4652,29.737,"0.0002"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Mining","Q3",1.2823,1.1203,1.4593,28.2336,"0.0002"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Mining","Q4",1.313,1.1375,1.4985,31.3038,"0.0002"
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"Typology_Mining","Q5",1.2267,1.027,1.442,22.6747,"0.0207"
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Mining","Q1",1,1,1,0,NA
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Mining","Q2",1.0529,0.9464,1.168,5.2921,"0.3527"
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Mining","Q3",1.0566,0.9481,1.1703,5.6602,"0.3072"
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Mining","Q4",1.0297,0.9119,1.1517,2.9706,"0.6426"
"G20_G30_G12.2_F01_F03","2006_2010","2011_2015",5,"Typology_Mining","Q5",1.0055,0.884,1.1343,0.5528,"0.9370"
"G20_G30_G12.2_F01_F03","2006_2010","2016_2020",10,"Typology_Mining","Q1",1.0336,0.919,1.1561,3.3639,"0.5781"
