ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
F03,2000_2005,2006_2010,5,Typology_Farming,Q1,1,1,1,0,NA
F03,2000_2005,2006_2010,5,Typology_Farming,Q2,1.3052,1.1309,1.5085,30.5184,0.0007
F03,2000_2005,2006_2010,5,Typology_Farming,Q3,1.3042,1.0824,1.5378,30.4234,0.0062
F03,2000_2005,2006_2010,5,Typology_Farming,Q4,1.4187,1.1262,1.7355,41.873,0.0037
F03,2000_2005,2006_2010,5,Typology_Farming,Q5,1.4413,0.917,1.9841,44.129,0.0957
"F03","2000_2005","2011_2015",10,"Typology_Farming","Q1",1.42,1.1449,1.742,42.004,"0.0017"
"F03","2000_2005","2011_2015",10,"Typology_Farming","Q2",1.7464,1.4245,2.1304,74.6417,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Farming","Q3",1.9242,1.5446,2.3597,92.4236,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Farming","Q4",1.9456,1.519,2.435,94.5581,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Farming","Q5",1.7205,1.1229,2.4148,72.0541,"0.0187"
"F03","2000_2005","2016_2020",15,"Typology_Farming","Q1",1.1878,0.9585,1.4622,18.7778,"0.1122"
"F03","2000_2005","2016_2020",15,"Typology_Farming","Q2",1.5447,1.2649,1.8733,54.4686,"0.0002"
"F03","2000_2005","2016_2020",15,"Typology_Farming","Q3",1.6215,1.3083,1.9998,62.1495,"0.0002"
"F03","2000_2005","2016_2020",15,"Typology_Farming","Q4",1.7695,1.3711,2.2134,76.9549,"0.0002"
"F03","2000_2005","2016_2020",15,"Typology_Farming","Q5",1.4471,0.886,2.0658,44.7051,"0.1252"
"F03","2006_2010","2011_2015",5,"Typology_Farming","Q1",1,1,1,0,NA
"F03","2006_2010","2011_2015",5,"Typology_Farming","Q2",1.0886,0.948,1.2445,8.8606,"0.2412"
"F03","2006_2010","2011_2015",5,"Typology_Farming","Q3",1.1106,0.9268,1.3038,11.0612,"0.2422"
"F03","2006_2010","2011_2015",5,"Typology_Farming","Q4",1.1224,0.928,1.3287,12.2374,"0.2347"
"F03","2006_2010","2011_2015",5,"Typology_Farming","Q5",0.9997,0.7752,1.2396,-0.0272,"0.9695"
"F03","2006_2010","2016_2020",10,"Typology_Farming","Q1",0.9092,0.7414,1.1028,-9.0799,"0.3117"
"F03","2006_2010","2016_2020",10,"Typology_Farming","Q2",0.8917,0.7179,1.0874,-10.8349,"0.2402"
"F03","2006_2010","2016_2020",10,"Typology_Farming","Q3",0.9325,0.7288,1.1512,-6.7532,"0.5316"
"F03","2006_2010","2016_2020",10,"Typology_Farming","Q4",0.8638,0.6669,1.0904,-13.619,"0.2177"
"F03","2006_2010","2016_2020",10,"Typology_Farming","Q5",0.9016,0.6717,1.1526,-9.8411,"0.4026"
"F03","2000_2005","2006_2010",5,"Typology_Mining","Q1",1,1,1,0,NA
"F03","2000_2005","2006_2010",5,"Typology_Mining","Q2",1.1667,0.948,1.4133,16.6706,"0.1497"
"F03","2000_2005","2006_2010",5,"Typology_Mining","Q3",1.0282,0.804,1.2825,2.8236,"0.8500"
"F03","2000_2005","2006_2010",5,"Typology_Mining","Q4",1.2066,0.9318,1.519,20.6634,"0.1572"
"F03","2000_2005","2006_2010",5,"Typology_Mining","Q5",0.9848,0.6309,1.3566,-1.5242,"0.9150"
"F03","2000_2005","2011_2015",10,"Typology_Mining","Q1",1.2525,1.022,1.5348,25.2465,"0.0307"
"F03","2000_2005","2011_2015",10,"Typology_Mining","Q2",1.5526,1.2796,1.8902,55.2576,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Mining","Q3",1.4755,1.1842,1.8104,47.5512,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Mining","Q4",1.5346,1.203,1.9351,53.4639,"0.0007"
"F03","2000_2005","2011_2015",10,"Typology_Mining","Q5",1.2145,0.8105,1.654,21.4524,"0.3132"
"F03","2000_2005","2016_2020",15,"Typology_Mining","Q1",1.0226,0.8003,1.2931,2.2602,"0.8900"
"F03","2000_2005","2016_2020",15,"Typology_Mining","Q2",1.2198,0.9644,1.5058,21.9825,"0.0932"
"F03","2000_2005","2016_2020",15,"Typology_Mining","Q3",1.2562,0.9778,1.5795,25.625,"0.0742"
"F03","2000_2005","2016_2020",15,"Typology_Mining","Q4",1.2091,0.8901,1.5728,20.9118,"0.2152"
"F03","2000_2005","2016_2020",15,"Typology_Mining","Q5",1.0383,0.645,1.4754,3.8349,"0.8700"
"F03","2006_2010","2011_2015",5,"Typology_Mining","Q1",1,1,1,0,NA
"F03","2006_2010","2011_2015",5,"Typology_Mining","Q2",1.1267,0.9516,1.3165,12.6744,"0.1612"
"F03","2006_2010","2011_2015",5,"Typology_Mining","Q3",1.1823,0.9835,1.3925,18.2347,"0.0707"
"F03","2006_2010","2011_2015",5,"Typology_Mining","Q4",1.0137,0.8058,1.2289,1.3749,"0.9115"
"F03","2006_2010","2011_2015",5,"Typology_Mining","Q5",1.0647,0.8452,1.3019,6.4723,"0.5861"
"F03","2006_2010","2016_2020",10,"Typology_Mining","Q1",0.8541,0.6869,1.0378,-14.5899,"0.1187"
"F03","2006_2010","2016_2020",10,"Typology_Mining","Q2",0.8722,0.6794,1.0874,-12.7758,"0.2157"
"F03","2006_2010","2016_2020",10,"Typology_Mining","Q3",0.8862,0.6947,1.0986,-11.3773,"0.2717"
"F03","2006_2010","2016_2020",10,"Typology_Mining","Q4",0.9582,0.7234,1.2133,-4.1845,"0.7221"
"F03","2006_2010","2016_2020",10,"Typology_Mining","Q5",0.8725,0.648,1.1176,-12.7479,"0.2747"
"F03","2000_2005","2006_2010",5,"Typology_Manufacturing","Q1",1,1,1,0,NA
"F03","2000_2005","2006_2010",5,"Typology_Manufacturing","Q2",1.1761,1.0424,1.3272,17.6094,"0.0117"
"F03","2000_2005","2006_2010",5,"Typology_Manufacturing","Q3",1.3009,1.1524,1.4704,30.089,"0.0002"
"F03","2000_2005","2006_2010",5,"Typology_Manufacturing","Q4",1.2979,1.1524,1.4724,29.7908,"0.0002"
"F03","2000_2005","2006_2010",5,"Typology_Manufacturing","Q5",1.4619,1.2929,1.6703,46.1884,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Manufacturing","Q1",1.451,1.1965,1.7617,45.0954,"0.0017"
"F03","2000_2005","2011_2015",10,"Typology_Manufacturing","Q2",1.6675,1.388,2.0067,66.7479,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Manufacturing","Q3",1.7177,1.4379,2.0587,71.7719,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Manufacturing","Q4",1.8101,1.5216,2.1623,81.0072,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Manufacturing","Q5",2.032,1.7219,2.4266,103.2004,"0.0002"
"F03","2000_2005","2016_2020",15,"Typology_Manufacturing","Q1",1.3681,1.1282,1.65,36.8067,"0.0027"
"F03","2000_2005","2016_2020",15,"Typology_Manufacturing","Q2",1.5225,1.2737,1.8283,52.2502,"0.0002"
"F03","2000_2005","2016_2020",15,"Typology_Manufacturing","Q3",1.5177,1.2747,1.8097,51.7732,"0.0002"
"F03","2000_2005","2016_2020",15,"Typology_Manufacturing","Q4",1.5685,1.3191,1.8743,56.8468,"0.0002"
"F03","2000_2005","2016_2020",15,"Typology_Manufacturing","Q5",1.6817,1.4083,2.0022,68.1693,"0.0002"
"F03","2006_2010","2011_2015",5,"Typology_Manufacturing","Q1",1,1,1,0,NA
"F03","2006_2010","2011_2015",5,"Typology_Manufacturing","Q2",1.0678,0.957,1.1961,6.7843,"0.2462"
"F03","2006_2010","2011_2015",5,"Typology_Manufacturing","Q3",1.1171,1.0093,1.2399,11.7146,"0.0347"
"F03","2006_2010","2011_2015",5,"Typology_Manufacturing","Q4",1.2162,1.1023,1.3492,21.6239,"0.0002"
"F03","2006_2010","2011_2015",5,"Typology_Manufacturing","Q5",1.1778,1.0613,1.3093,17.7766,"0.0007"
"F03","2006_2010","2016_2020",10,"Typology_Manufacturing","Q1",0.9776,0.8126,1.164,-2.2354,"0.7726"
"F03","2006_2010","2016_2020",10,"Typology_Manufacturing","Q2",1.0215,0.8526,1.2106,2.1496,"0.8345"
"F03","2006_2010","2016_2020",10,"Typology_Manufacturing","Q3",0.9604,0.8069,1.1356,-3.9573,"0.6216"
"F03","2006_2010","2016_2020",10,"Typology_Manufacturing","Q4",0.9994,0.8398,1.1767,-0.058,"0.9450"
"F03","2006_2010","2016_2020",10,"Typology_Manufacturing","Q5",0.9517,0.7967,1.1251,-4.8278,"0.5306"
"F03","2000_2005","2006_2010",5,"Typology_Government","Q1",1,1,1,0,NA
"F03","2000_2005","2006_2010",5,"Typology_Government","Q2",1.2326,1.0606,1.428,23.2577,"0.0042"
"F03","2000_2005","2006_2010",5,"Typology_Government","Q3",1.348,1.1771,1.5489,34.8049,"0.0002"
"F03","2000_2005","2006_2010",5,"Typology_Government","Q4",1.3337,1.1461,1.5478,33.37,"0.0002"
"F03","2000_2005","2006_2010",5,"Typology_Government","Q5",1.4123,1.203,1.647,41.2294,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Government","Q1",1.3832,1.1439,1.6689,38.3231,"0.0022"
"F03","2000_2005","2011_2015",10,"Typology_Government","Q2",1.6285,1.3537,1.9563,62.846,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Government","Q3",1.7366,1.4663,2.0573,73.6565,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Government","Q4",1.7987,1.5136,2.1484,79.8712,"0.0002"
"F03","2000_2005","2011_2015",10,"Typology_Government","Q5",1.9198,1.6161,2.2795,91.9794,"0.0002"
"F03","2000_2005","2016_2020",15,"Typology_Government","Q1",1.2485,1.0227,1.4998,24.8498,"0.0302"
"F03","2000_2005","2016_2020",15,"Typology_Government","Q2",1.2826,1.0545,1.552,28.2649,"0.0142"
"F03","2000_2005","2016_2020",15,"Typology_Government","Q3",1.4385,1.2039,1.7186,43.8514,"0.0002"
"F03","2000_2005","2016_2020",15,"Typology_Government","Q4",1.4458,1.2007,1.7323,44.5758,"0.0002"
