ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_Asian,Q1,1,1,1,0,NA
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_Asian,Q2,-0.5064,-7.0999,10.2791,-150.6365,0.9245
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_Asian,Q3,4.34,-20.4257,23.1137,334.0029,0.7951
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_Asian,Q4,1.4476,-34.4661,37.8503,44.758,0.7946
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_Asian,Q5,7.7413,-133.7924,137.0873,674.1341,0.7946
"C00_C97_Asian","2000_2005","2011_2015",10,"Stratified_Asian","Q1",1.8291,-12.2118,11.5423,82.9056,"0.4826"
"C00_C97_Asian","2000_2005","2011_2015",10,"Stratified_Asian","Q2",-4.3686,-15.678,14.9673,-536.8557,"0.6171"
"C00_C97_Asian","2000_2005","2011_2015",10,"Stratified_Asian","Q3",1.5206,-26.178,28.2098,52.057,"0.9345"
"C00_C97_Asian","2000_2005","2011_2015",10,"Stratified_Asian","Q4",0.839,-49.3133,52.2833,-16.1025,"0.8305"
"C00_C97_Asian","2000_2005","2011_2015",10,"Stratified_Asian","Q5",8.992,-164.1854,170.6193,799.1997,"0.7946"
"C00_C97_Asian","2000_2005","2016_2020",15,"Stratified_Asian","Q1",6.6302,-11.1373,12.2067,563.0207,"0.4756"
"C00_C97_Asian","2000_2005","2016_2020",15,"Stratified_Asian","Q2",10.8932,-16.806,16.8711,989.3176,"0.6271"
"C00_C97_Asian","2000_2005","2016_2020",15,"Stratified_Asian","Q3",9.0074,-32.9731,33.6995,800.7359,"0.9910"
"C00_C97_Asian","2000_2005","2016_2020",15,"Stratified_Asian","Q4",7.1673,-60.5544,62.2386,616.7332,"0.8055"
"C00_C97_Asian","2000_2005","2016_2020",15,"Stratified_Asian","Q5",7.8192,-196.6833,202.924,681.9249,"0.7946"
"C00_C97_Asian","2006_2010","2011_2015",5,"Stratified_Asian","Q1",1,1,1,0,NA
"C00_C97_Asian","2006_2010","2011_2015",5,"Stratified_Asian","Q2",-0.5436,-36.8902,34.5239,-154.3613,"0.9000"
"C00_C97_Asian","2006_2010","2011_2015",5,"Stratified_Asian","Q3",-0.2916,-41.6611,37.9163,-129.1629,"0.9000"
"C00_C97_Asian","2006_2010","2011_2015",5,"Stratified_Asian","Q4",-2.1481,-50.5972,51.2773,-314.8135,"0.9000"
"C00_C97_Asian","2006_2010","2011_2015",5,"Stratified_Asian","Q5",-3.5779,-66.0029,61.4239,-457.7946,"0.9000"
"C00_C97_Asian","2006_2010","2016_2020",10,"Stratified_Asian","Q1",-0.9806,-11.5948,12.7503,-198.0584,"0.5016"
"C00_C97_Asian","2006_2010","2016_2020",10,"Stratified_Asian","Q2",-4.3394,-39.4373,36.813,-533.9409,"0.8505"
"C00_C97_Asian","2006_2010","2016_2020",10,"Stratified_Asian","Q3",-4.8752,-40.5144,43.0668,-587.5208,"0.8560"
"C00_C97_Asian","2006_2010","2016_2020",10,"Stratified_Asian","Q4",-5.6121,-51.5736,50.3334,-661.2083,"0.8830"
"C00_C97_Asian","2006_2010","2016_2020",10,"Stratified_Asian","Q5",-8.168,-73.727,71.3082,-916.8013,"0.8995"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_Black","Q1",1,1,1,0,NA
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_Black","Q2",0.9537,0.8044,1.115,-4.6263,"0.5216"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_Black","Q3",1.1467,0.9987,1.3317,14.6709,"0.0527"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_Black","Q4",1.4364,1.2496,1.6989,43.6388,"0.0002"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_Black","Q5",2.2101,1.8622,2.7535,121.0118,"0.0002"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_Black","Q1",0.9284,0.5439,1.4694,-7.1649,"0.6591"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_Black","Q2",0.8924,0.5172,1.4322,-10.7624,"0.5571"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_Black","Q3",1.097,0.6781,1.6983,9.6961,"0.7671"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_Black","Q4",1.3657,0.8894,2.0511,36.5709,"0.1482"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_Black","Q5",2.1665,1.5263,3.1775,116.6515,"0.0002"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_Black","Q1",0.9328,0.5877,1.4103,-6.7195,"0.6521"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_Black","Q2",0.8752,0.5356,1.3618,-12.4754,"0.4711"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_Black","Q3",1.087,0.7051,1.6452,8.6968,"0.7681"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_Black","Q4",1.3841,0.9563,2.0461,38.4116,"0.0942"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_Black","Q5",2.2392,1.6179,3.2051,123.9165,"0.0002"
"C00_C97_Black","2006_2010","2011_2015",5,"Stratified_Black","Q1",1,1,1,0,NA
"C00_C97_Black","2006_2010","2011_2015",5,"Stratified_Black","Q2",1.1296,0.9167,1.4077,12.9569,"0.2477"
"C00_C97_Black","2006_2010","2011_2015",5,"Stratified_Black","Q3",1.3887,1.1333,1.8166,38.8724,"0.0002"
"C00_C97_Black","2006_2010","2011_2015",5,"Stratified_Black","Q4",1.4789,1.2067,1.9407,47.8871,"0.0002"
